episode,reward,steps,epsilon,success
102,-1.0000000000000007,200,0.0,False
103,0.825,35,0.0,True
104,0.88,24,0.0,True
105,-1.0000000000000007,200,0.0,False
106,-1.0000000000000007,200,0.0,False
107,-1.0000000000000007,200,0.0,False
108,0.7799999999999999,44,0.0,True
109,-1.0000000000000007,200,0.0,False
110,-1.0000000000000007,200,0.0,False
111,0.04999999999999927,190,0.0,True
112,0.6949999999999998,61,0.0,True
113,-1.0000000000000007,200,0.0,False
114,0.34999999999999953,130,0.0,True
115,-1.0000000000000007,200,0.0,False
116,-1.0000000000000007,200,0.0,False
117,0.09999999999999931,180,0.0,True
118,-1.0000000000000007,200,0.0,False
119,-1.0000000000000007,200,0.0,False
120,-1.0000000000000007,200,0.0,False
121,-1.0000000000000007,200,0.0,False
122,0.4199999999999996,116,0.0,True
123,-1.0000000000000007,200,0.0,False
124,0.7299999999999999,54,0.0,True
125,-1.0000000000000007,200,0.0,False
126,0.815,37,0.0,True
127,-1.0000000000000007,200,0.0,False
128,-1.0000000000000007,200,0.0,False
129,-1.0000000000000007,200,0.0,False
130,-1.0000000000000007,200,0.0,False
131,0.034999999999999254,193,0.0,True
132,-1.0000000000000007,200,0.0,False
133,0.915,17,0.0,True
134,0.35499999999999954,129,0.0,True
135,0.6399999999999998,72,0.0,True
136,-1.0000000000000007,200,0.0,False
137,0.17999999999999938,164,0.0,True
138,0.85,30,0.0,True
139,-1.0000000000000007,200,0.0,False
140,0.5749999999999997,85,0.0,True
141,0.885,23,0.0,True
142,-1.0000000000000007,200,0.0,False
143,-1.0000000000000007,200,0.0,False
144,-1.0000000000000007,200,0.0,False
145,-1.0000000000000007,200,0.0,False
146,0.36999999999999955,126,0.0,True
147,-1.0000000000000007,200,0.0,False
148,0.5399999999999997,92,0.0,True
149,0.009999999999999232,198,0.0,True
150,0.845,31,0.0,True
151,0.4499999999999996,110,0.0,True
152,-1.0000000000000007,200,0.0,False
153,0.7299999999999999,54,0.0,True
154,-1.0000000000000007,200,0.0,False
155,-1.0000000000000007,200,0.0,False
156,-1.0000000000000007,200,0.0,False
157,-1.0000000000000007,200,0.0,False
158,-1.0000000000000007,200,0.0,False
159,-1.0000000000000007,200,0.0,False
160,-1.0000000000000007,200,0.0,False
161,-1.0000000000000007,200,0.0,False
162,-1.0000000000000007,200,0.0,False
163,-1.0000000000000007,200,0.0,False
164,-1.0000000000000007,200,0.0,False
165,-1.0000000000000007,200,0.0,False
166,-1.0000000000000007,200,0.0,False
167,0.07499999999999929,185,0.0,True
168,-1.0000000000000007,200,0.0,False
169,0.9,20,0.0,True
170,-1.0000000000000007,200,0.0,False
171,-1.0000000000000007,200,0.0,False
172,-1.0000000000000007,200,0.0,False
173,0.5099999999999997,98,0.0,True
174,-1.0000000000000007,200,0.0,False
175,0.6749999999999998,65,0.0,True
176,-1.0000000000000007,200,0.0,False
177,-1.0000000000000007,200,0.0,False
178,-1.0000000000000007,200,0.0,False
179,0.3049999999999995,139,0.0,True
180,-1.0000000000000007,200,0.0,False
181,0.5399999999999997,92,0.0,True
182,-1.0000000000000007,200,0.0,False
183,0.3099999999999995,138,0.0,True
184,0.23499999999999943,153,0.0,True
185,-1.0000000000000007,200,0.0,False
186,-1.0000000000000007,200,0.0,False
187,0.7299999999999999,54,0.0,True
188,-1.0000000000000007,200,0.0,False
189,0.7999999999999999,40,0.0,True
190,-1.0000000000000007,200,0.0,False
191,-1.0000000000000007,200,0.0,False
192,-1.0000000000000007,200,0.0,False
193,0.7399999999999999,52,0.0,True
194,-1.0000000000000007,200,0.0,False
195,-1.0000000000000007,200,0.0,False
196,-1.0000000000000007,200,0.0,False
197,-1.0000000000000007,200,0.0,False
198,-1.0000000000000007,200,0.0,False
199,-1.0000000000000007,200,0.0,False
200,-1.0000000000000007,200,0.0,False
201,0.4349999999999996,113,0.0,True
202,0.37999999999999956,124,0.0,True
203,-1.0000000000000007,200,0.0,False
204,0.985,3,0.0,True
205,0.88,24,0.0,True
206,-1.0000000000000007,200,0.0,False
207,0.935,13,0.0,True
208,0.5599999999999997,88,0.0,True
209,-1.0000000000000007,200,0.0,False
210,-1.0000000000000007,200,0.0,False
211,0.6749999999999998,65,0.0,True
212,-1.0000000000000007,200,0.0,False
213,-1.0000000000000007,200,0.0,False
214,-1.0000000000000007,200,0.0,False
215,-1.0000000000000007,200,0.0,False
216,0.83,34,0.0,True
217,0.5999999999999998,80,0.0,True
218,-1.0000000000000007,200,0.0,False
219,-1.0000000000000007,200,0.0,False
220,-1.0000000000000007,200,0.0,False
221,-1.0000000000000007,200,0.0,False
222,0.95,10,0.0,True
223,0.94,12,0.0,True
224,-1.0000000000000007,200,0.0,False
225,0.36999999999999955,126,0.0,True
226,0.0899999999999993,182,0.0,True
227,-1.0000000000000007,200,0.0,False
228,-1.0000000000000007,200,0.0,False
229,-1.0000000000000007,200,0.0,False
230,0.2999999999999995,140,0.0,True
231,-1.0000000000000007,200,0.0,False
232,0.06499999999999928,187,0.0,True
233,-1.0000000000000007,200,0.0,False
234,-1.0000000000000007,200,0.0,False
235,-1.0000000000000007,200,0.0,False
236,-1.0000000000000007,200,0.0,False
237,-1.0000000000000007,200,0.0,False
238,-1.0000000000000007,200,0.0,False
239,-1.0000000000000007,200,0.0,False
240,-1.0000000000000007,200,0.0,False
241,-1.0000000000000007,200,0.0,False
242,-1.0000000000000007,200,0.0,False
243,-1.0000000000000007,200,0.0,False
244,-1.0000000000000007,200,0.0,False
245,-1.0000000000000007,200,0.0,False
246,0.2099999999999994,158,0.0,True
247,0.875,25,0.0,True
248,0.37999999999999956,124,0.0,True
249,-1.0000000000000007,200,0.0,False
250,-1.0000000000000007,200,0.0,False
251,0.5749999999999997,85,0.0,True
252,0.49999999999999967,100,0.0,True
253,0.0849999999999993,183,0.0,True
254,-1.0000000000000007,200,0.0,False
255,0.5599999999999997,88,0.0,True
256,-1.0000000000000007,200,0.0,False
257,0.915,17,0.0,True
258,0.03999999999999926,192,0.0,True
259,-1.0000000000000007,200,0.0,False
260,-1.0000000000000007,200,0.0,False
261,-1.0000000000000007,200,0.0,False
262,-1.0000000000000007,200,0.0,False
263,-1.0000000000000007,200,0.0,False
264,-1.0000000000000007,200,0.0,False
265,-1.0000000000000007,200,0.0,False
266,-1.0000000000000007,200,0.0,False
267,-1.0000000000000007,200,0.0,False
268,0.1999999999999994,160,0.0,True
269,-1.0000000000000007,200,0.0,False
270,0.03999999999999926,192,0.0,True
271,-1.0000000000000007,200,0.0,False
272,0.6049999999999998,79,0.0,True
273,0.5849999999999997,83,0.0,True
274,-1.0000000000000007,200,0.0,False
275,-1.0000000000000007,200,0.0,False
276,-1.0000000000000007,200,0.0,False
277,0.7699999999999999,46,0.0,True
278,-1.0000000000000007,200,0.0,False
279,-1.0000000000000007,200,0.0,False
280,-1.0000000000000007,200,0.0,False
281,0.009999999999999232,198,0.0,True
282,-1.0000000000000007,200,0.0,False
283,-1.0000000000000007,200,0.0,False
284,-1.0000000000000007,200,0.0,False
285,0.7849999999999999,43,0.0,True
286,-1.0000000000000007,200,0.0,False
287,-1.0000000000000007,200,0.0,False
288,-1.0000000000000007,200,0.0,False
289,0.02999999999999925,194,0.0,True
290,-1.0000000000000007,200,0.0,False
291,-1.0000000000000007,200,0.0,False
292,-1.0000000000000007,200,0.0,False
293,-1.0000000000000007,200,0.0,False
294,-1.0000000000000007,200,0.0,False
295,-1.0000000000000007,200,0.0,False
296,0.17999999999999938,164,0.0,True
297,-1.0000000000000007,200,0.0,False
298,-1.0000000000000007,200,0.0,False
299,-1.0000000000000007,200,0.0,False
300,-1.0000000000000007,200,0.0,False
301,0.0849999999999993,183,0.0,True
302,-1.0000000000000007,200,0.0,False
303,0.815,37,0.0,True
304,-1.0000000000000007,200,0.0,False
305,-1.0000000000000007,200,0.0,False
306,0.0899999999999993,182,0.0,True
307,0.11999999999999933,176,0.0,True
308,-1.0000000000000007,200,0.0,False
309,-1.0000000000000007,200,0.0,False
310,-1.0000000000000007,200,0.0,False
311,-1.0000000000000007,200,0.0,False
312,-1.0000000000000007,200,0.0,False
313,0.3349999999999995,133,0.0,True
314,-1.0000000000000007,200,0.0,False
315,0.10999999999999932,178,0.0,True
316,-1.0000000000000007,200,0.0,False
317,-1.0000000000000007,200,0.0,False
318,0.6399999999999998,72,0.0,True
319,0.845,31,0.0,True
320,-1.0000000000000007,200,0.0,False
321,-1.0000000000000007,200,0.0,False
322,-1.0000000000000007,200,0.0,False
323,-1.0000000000000007,200,0.0,False
324,-1.0000000000000007,200,0.0,False
325,-1.0000000000000007,200,0.0,False
326,-1.0000000000000007,200,0.0,False
327,-1.0000000000000007,200,0.0,False
328,-1.0000000000000007,200,0.0,False
329,0.5199999999999997,96,0.0,True
330,-1.0000000000000007,200,0.0,False
331,-1.0000000000000007,200,0.0,False
332,-1.0000000000000007,200,0.0,False
333,-1.0000000000000007,200,0.0,False
334,0.3149999999999995,137,0.0,True
335,0.815,37,0.0,True
336,-1.0000000000000007,200,0.0,False
337,-1.0000000000000007,200,0.0,False
338,-1.0000000000000007,200,0.0,False
339,-1.0000000000000007,200,0.0,False
340,-1.0000000000000007,200,0.0,False
341,0.5599999999999997,88,0.0,True
342,-1.0000000000000007,200,0.0,False
343,-1.0000000000000007,200,0.0,False
344,0.1899999999999994,162,0.0,True
345,0.06999999999999929,186,0.0,True
346,-1.0000000000000007,200,0.0,False
347,0.8099999999999999,38,0.0,True
348,-1.0000000000000007,200,0.0,False
349,-1.0000000000000007,200,0.0,False
350,-1.0000000000000007,200,0.0,False
351,0.7899999999999999,42,0.0,True
352,0.6299999999999998,74,0.0,True
353,-1.0000000000000007,200,0.0,False
354,-1.0000000000000007,200,0.0,False
355,-1.0000000000000007,200,0.0,False
356,0.7399999999999999,52,0.0,True
357,-1.0000000000000007,200,0.0,False
358,-1.0000000000000007,200,0.0,False
359,0.3949999999999996,121,0.0,True
360,-1.0000000000000007,200,0.0,False
361,-1.0000000000000007,200,0.0,False
362,-1.0000000000000007,200,0.0,False
363,0.6599999999999998,68,0.0,True
364,-1.0000000000000007,200,0.0,False
365,-1.0000000000000007,200,0.0,False
366,0.15499999999999936,169,0.0,True
367,0.23999999999999944,152,0.0,True
368,-1.0000000000000007,200,0.0,False
369,-1.0000000000000007,200,0.0,False
370,-1.0000000000000007,200,0.0,False
371,-1.0000000000000007,200,0.0,False
372,-1.0000000000000007,200,0.0,False
373,-1.0000000000000007,200,0.0,False
374,-1.0000000000000007,200,0.0,False
375,-1.0000000000000007,200,0.0,False
376,0.6049999999999998,79,0.0,True
377,-1.0000000000000007,200,0.0,False
378,-1.0000000000000007,200,0.0,False
379,0.22999999999999943,154,0.0,True
380,-1.0000000000000007,200,0.0,False
381,-1.0000000000000007,200,0.0,False
382,0.965,7,0.0,True
383,-1.0000000000000007,200,0.0,False
384,0.7049999999999998,59,0.0,True
385,-1.0000000000000007,200,0.0,False
386,-1.0000000000000007,200,0.0,False
387,-1.0000000000000007,200,0.0,False
388,-1.0000000000000007,200,0.0,False
389,-1.0000000000000007,200,0.0,False
390,-1.0000000000000007,200,0.0,False
391,-1.0000000000000007,200,0.0,False
392,0.4349999999999996,113,0.0,True
393,-1.0000000000000007,200,0.0,False
394,0.6699999999999998,66,0.0,True
395,-1.0000000000000007,200,0.0,False
396,-1.0000000000000007,200,0.0,False
397,-1.0000000000000007,200,0.0,False
398,0.15499999999999936,169,0.0,True
399,-1.0000000000000007,200,0.0,False
400,0.6449999999999998,71,0.0,True
401,0.6349999999999998,73,0.0,True
402,-1.0000000000000007,200,0.0,False
403,-1.0000000000000007,200,0.0,False
404,-1.0000000000000007,200,0.0,False
405,0.945,11,0.0,True
406,-1.0000000000000007,200,0.0,False
407,0.37499999999999956,125,0.0,True
408,-1.0000000000000007,200,0.0,False
409,0.009999999999999232,198,0.0,True
410,-1.0000000000000007,200,0.0,False
411,-1.0000000000000007,200,0.0,False
412,0.91,18,0.0,True
413,-1.0000000000000007,200,0.0,False
414,-1.0000000000000007,200,0.0,False
415,-1.0000000000000007,200,0.0,False
416,0.6299999999999998,74,0.0,True
417,-1.0000000000000007,200,0.0,False
418,0.24999999999999944,150,0.0,True
419,-1.0000000000000007,200,0.0,False
420,-1.0000000000000007,200,0.0,False
421,-1.0000000000000007,200,0.0,False
422,0.8099999999999999,38,0.0,True
423,-1.0000000000000007,200,0.0,False
424,0.3199999999999995,136,0.0,True
425,0.36999999999999955,126,0.0,True
426,-1.0000000000000007,200,0.0,False
427,0.7149999999999999,57,0.0,True
428,-1.0000000000000007,200,0.0,False
429,-1.0000000000000007,200,0.0,False
430,0.6049999999999998,79,0.0,True
431,-1.0000000000000007,200,0.0,False
432,-1.0000000000000007,200,0.0,False
433,0.4549999999999996,109,0.0,True
434,-1.0000000000000007,200,0.0,False
435,-1.0000000000000007,200,0.0,False
436,-1.0000000000000007,200,0.0,False
437,0.22999999999999943,154,0.0,True
438,-1.0000000000000007,200,0.0,False
439,-1.0000000000000007,200,0.0,False
440,-1.0000000000000007,200,0.0,False
441,0.975,5,0.0,True
442,-1.0000000000000007,200,0.0,False
443,0.6249999999999998,75,0.0,True
444,-1.0000000000000007,200,0.0,False
445,-1.0000000000000007,200,0.0,False
446,-1.0000000000000007,200,0.0,False
447,-1.0000000000000007,200,0.0,False
448,-1.0000000000000007,200,0.0,False
449,0.82,36,0.0,True
450,-1.0000000000000007,200,0.0,False
451,0.009999999999999232,198,0.0,True
452,0.6299999999999998,74,0.0,True
453,-1.0000000000000007,200,0.0,False
454,0.825,35,0.0,True
455,0.4199999999999996,116,0.0,True
456,-1.0000000000000007,200,0.0,False
457,0.16999999999999937,166,0.0,True
458,0.2899999999999995,142,0.0,True
459,-1.0000000000000007,200,0.0,False
460,-1.0000000000000007,200,0.0,False
461,0.05499999999999927,189,0.0,True
462,0.36499999999999955,127,0.0,True
463,-1.0000000000000007,200,0.0,False
464,-1.0000000000000007,200,0.0,False
465,-1.0000000000000007,200,0.0,False
466,0.1849999999999994,163,0.0,True
467,-1.0000000000000007,200,0.0,False
468,-1.0000000000000007,200,0.0,False
469,-1.0000000000000007,200,0.0,False
470,-1.0000000000000007,200,0.0,False
471,0.47999999999999965,104,0.0,True
472,0.5349999999999997,93,0.0,True
473,-1.0000000000000007,200,0.0,False
474,-1.0000000000000007,200,0.0,False
475,-1.0000000000000007,200,0.0,False
476,0.7599999999999999,48,0.0,True
477,-1.0000000000000007,200,0.0,False
478,0.25499999999999945,149,0.0,True
479,0.7299999999999999,54,0.0,True
480,0.35999999999999954,128,0.0,True
481,-1.0000000000000007,200,0.0,False
482,-1.0000000000000007,200,0.0,False
483,-1.0000000000000007,200,0.0,False
484,0.36499999999999955,127,0.0,True
485,-1.0000000000000007,200,0.0,False
486,0.2849999999999995,143,0.0,True
487,-1.0000000000000007,200,0.0,False
488,-1.0000000000000007,200,0.0,False
489,0.5849999999999997,83,0.0,True
490,-1.0000000000000007,200,0.0,False
491,0.6849999999999998,63,0.0,True
492,-1.0000000000000007,200,0.0,False
493,-1.0000000000000007,200,0.0,False
494,0.2099999999999994,158,0.0,True
495,-1.0000000000000007,200,0.0,False
496,0.6249999999999998,75,0.0,True
497,-1.0000000000000007,200,0.0,False
498,-1.0000000000000007,200,0.0,False
499,-1.0000000000000007,200,0.0,False
500,-1.0000000000000007,200,0.0,False
501,0.49499999999999966,101,0.0,True
502,-1.0000000000000007,200,0.0,False
503,-1.0000000000000007,200,0.0,False
504,-1.0000000000000007,200,0.0,False
505,0.7199999999999999,56,0.0,True
506,-1.0000000000000007,200,0.0,False
507,-1.0000000000000007,200,0.0,False
508,0.0799999999999993,184,0.0,True
509,0.6499999999999998,70,0.0,True
510,-1.0000000000000007,200,0.0,False
511,-1.0000000000000007,200,0.0,False
512,-1.0000000000000007,200,0.0,False
513,-1.0000000000000007,200,0.0,False
514,-1.0000000000000007,200,0.0,False
515,-1.0000000000000007,200,0.0,False
516,-1.0000000000000007,200,0.0,False
517,-1.0000000000000007,200,0.0,False
518,-1.0000000000000007,200,0.0,False
519,-1.0000000000000007,200,0.0,False
520,-1.0000000000000007,200,0.0,False
521,-1.0000000000000007,200,0.0,False
522,-1.0000000000000007,200,0.0,False
523,-1.0000000000000007,200,0.0,False
524,-1.0000000000000007,200,0.0,False
525,0.95,10,0.0,True
526,-1.0000000000000007,200,0.0,False
527,0.25999999999999945,148,0.0,True
528,-1.0000000000000007,200,0.0,False
529,-1.0000000000000007,200,0.0,False
530,-1.0000000000000007,200,0.0,False
531,-1.0000000000000007,200,0.0,False
532,-1.0000000000000007,200,0.0,False
533,0.5249999999999997,95,0.0,True
534,0.14999999999999936,170,0.0,True
535,0.46999999999999964,106,0.0,True
536,0.5099999999999997,98,0.0,True
537,-1.0000000000000007,200,0.0,False
538,0.2999999999999995,140,0.0,True
539,-1.0000000000000007,200,0.0,False
540,0.11999999999999933,176,0.0,True
541,-1.0000000000000007,200,0.0,False
542,0.22499999999999942,155,0.0,True
543,0.09499999999999931,181,0.0,True
544,-1.0000000000000007,200,0.0,False
545,-1.0000000000000007,200,0.0,False
546,-1.0000000000000007,200,0.0,False
547,-1.0000000000000007,200,0.0,False
548,-1.0000000000000007,200,0.0,False
549,-1.0000000000000007,200,0.0,False
550,0.4299999999999996,114,0.0,True
551,0.85,30,0.0,True
552,0.865,27,0.0,True
553,-1.0000000000000007,200,0.0,False
554,0.5349999999999997,93,0.0,True
555,0.4349999999999996,113,0.0,True
556,-1.0000000000000007,200,0.0,False
557,-1.0000000000000007,200,0.0,False
558,-1.0000000000000007,200,0.0,False
559,-1.0000000000000007,200,0.0,False
560,-1.0000000000000007,200,0.0,False
561,0.7799999999999999,44,0.0,True
562,0.2849999999999995,143,0.0,True
563,0.5299999999999997,94,0.0,True
564,-1.0000000000000007,200,0.0,False
565,-1.0000000000000007,200,0.0,False
566,-1.0000000000000007,200,0.0,False
567,0.5449999999999997,91,0.0,True
568,0.5499999999999997,90,0.0,True
569,0.875,25,0.0,True
570,-1.0000000000000007,200,0.0,False
571,-1.0000000000000007,200,0.0,False
572,-1.0000000000000007,200,0.0,False
573,0.925,15,0.0,True
574,-1.0000000000000007,200,0.0,False
575,-1.0000000000000007,200,0.0,False
576,0.935,13,0.0,True
577,0.945,11,0.0,True
578,0.3299999999999995,134,0.0,True
579,0.11499999999999932,177,0.0,True
580,0.24999999999999944,150,0.0,True
581,-1.0000000000000007,200,0.0,False
582,-1.0000000000000007,200,0.0,False
583,-1.0000000000000007,200,0.0,False
584,-1.0000000000000007,200,0.0,False
585,-1.0000000000000007,200,0.0,False
586,0.37499999999999956,125,0.0,True
587,-1.0000000000000007,200,0.0,False
588,0.6099999999999998,78,0.0,True
589,-1.0000000000000007,200,0.0,False
590,0.6749999999999998,65,0.0,True
591,-1.0000000000000007,200,0.0,False
592,0.935,13,0.0,True
593,0.5599999999999997,88,0.0,True
594,-1.0000000000000007,200,0.0,False
595,-1.0000000000000007,200,0.0,False
596,0.07499999999999929,185,0.0,True
597,-1.0000000000000007,200,0.0,False
598,-1.0000000000000007,200,0.0,False
599,-1.0000000000000007,200,0.0,False
600,0.5199999999999997,96,0.0,True
601,-1.0000000000000007,200,0.0,False
602,-1.0000000000000007,200,0.0,False
603,-1.0000000000000007,200,0.0,False
604,-1.0000000000000007,200,0.0,False
605,-1.0000000000000007,200,0.0,False
606,-1.0000000000000007,200,0.0,False
607,-1.0000000000000007,200,0.0,False
608,-1.0000000000000007,200,0.0,False
609,-1.0000000000000007,200,0.0,False
610,-1.0000000000000007,200,0.0,False
611,0.7249999999999999,55,0.0,True
612,-1.0000000000000007,200,0.0,False
613,-1.0000000000000007,200,0.0,False
614,0.35499999999999954,129,0.0,True
615,-1.0000000000000007,200,0.0,False
616,0.21999999999999942,156,0.0,True
617,0.85,30,0.0,True
618,-1.0000000000000007,200,0.0,False
619,0.6199999999999998,76,0.0,True
620,-1.0000000000000007,200,0.0,False
621,-1.0000000000000007,200,0.0,False
622,-1.0000000000000007,200,0.0,False
623,-1.0000000000000007,200,0.0,False
624,-1.0000000000000007,200,0.0,False
625,0.7699999999999999,46,0.0,True
626,-1.0000000000000007,200,0.0,False
627,-1.0000000000000007,200,0.0,False
628,-1.0000000000000007,200,0.0,False
629,-1.0000000000000007,200,0.0,False
630,-1.0000000000000007,200,0.0,False
631,-1.0000000000000007,200,0.0,False
632,-1.0000000000000007,200,0.0,False
633,-1.0000000000000007,200,0.0,False
634,0.4449999999999996,111,0.0,True
635,-1.0000000000000007,200,0.0,False
636,0.5699999999999997,86,0.0,True
637,0.24999999999999944,150,0.0,True
638,0.09499999999999931,181,0.0,True
639,-1.0000000000000007,200,0.0,False
640,-1.0000000000000007,200,0.0,False
641,-1.0000000000000007,200,0.0,False
642,-1.0000000000000007,200,0.0,False
643,0.35999999999999954,128,0.0,True
644,-1.0000000000000007,200,0.0,False
645,-1.0000000000000007,200,0.0,False
646,-1.0000000000000007,200,0.0,False
647,-1.0000000000000007,200,0.0,False
648,-1.0000000000000007,200,0.0,False
649,-1.0000000000000007,200,0.0,False
650,0.6849999999999998,63,0.0,True
651,0.6499999999999998,70,0.0,True
652,0.22499999999999942,155,0.0,True
653,0.11999999999999933,176,0.0,True
654,0.06999999999999929,186,0.0,True
655,-1.0000000000000007,200,0.0,False
656,-1.0000000000000007,200,0.0,False
657,-1.0000000000000007,200,0.0,False
658,-1.0000000000000007,200,0.0,False
659,-1.0000000000000007,200,0.0,False
660,-1.0000000000000007,200,0.0,False
661,-1.0000000000000007,200,0.0,False
662,-1.0000000000000007,200,0.0,False
663,0.2849999999999995,143,0.0,True
664,-1.0000000000000007,200,0.0,False
665,-1.0000000000000007,200,0.0,False
666,-1.0000000000000007,200,0.0,False
667,-1.0000000000000007,200,0.0,False
668,-1.0000000000000007,200,0.0,False
669,-1.0000000000000007,200,0.0,False
670,0.03999999999999926,192,0.0,True
671,0.7799999999999999,44,0.0,True
672,-1.0000000000000007,200,0.0,False
673,0.4349999999999996,113,0.0,True
674,-1.0000000000000007,200,0.0,False
675,-1.0000000000000007,200,0.0,False
676,0.0849999999999993,183,0.0,True
677,-1.0000000000000007,200,0.0,False
678,0.7699999999999999,46,0.0,True
679,0.06999999999999929,186,0.0,True
680,-1.0000000000000007,200,0.0,False
681,-1.0000000000000007,200,0.0,False
682,-1.0000000000000007,200,0.0,False
683,-1.0000000000000007,200,0.0,False
684,0.6999999999999998,60,0.0,True
685,-1.0000000000000007,200,0.0,False
686,-1.0000000000000007,200,0.0,False
687,-1.0000000000000007,200,0.0,False
688,0.7099999999999999,58,0.0,True
689,-1.0000000000000007,200,0.0,False
690,-1.0000000000000007,200,0.0,False
691,-1.0000000000000007,200,0.0,False
692,-1.0000000000000007,200,0.0,False
693,-1.0000000000000007,200,0.0,False
694,-1.0000000000000007,200,0.0,False
695,-1.0000000000000007,200,0.0,False
696,-1.0000000000000007,200,0.0,False
697,0.04999999999999927,190,0.0,True
698,0.3299999999999995,134,0.0,True
699,0.6849999999999998,63,0.0,True
700,-1.0000000000000007,200,0.0,False
701,-1.0000000000000007,200,0.0,False
702,-1.0000000000000007,200,0.0,False
703,0.47999999999999965,104,0.0,True
704,-1.0000000000000007,200,0.0,False
705,-1.0000000000000007,200,0.0,False
706,-1.0000000000000007,200,0.0,False
707,-1.0000000000000007,200,0.0,False
708,-1.0000000000000007,200,0.0,False
709,-1.0000000000000007,200,0.0,False
710,0.93,14,0.0,True
711,0.4399999999999996,112,0.0,True
712,-1.0000000000000007,200,0.0,False
713,0.5649999999999997,87,0.0,True
714,-1.0000000000000007,200,0.0,False
715,-1.0000000000000007,200,0.0,False
716,-1.0000000000000007,200,0.0,False
717,-1.0000000000000007,200,0.0,False
718,-1.0000000000000007,200,0.0,False
719,0.03999999999999926,192,0.0,True
720,-1.0000000000000007,200,0.0,False
