episode,action_0,action_1,action_2,action_3,action_4
1145,18,72,227,113,20
1146,10,39,108,69,5
1147,18,73,163,173,23
1148,5,22,48,46,4
1149,4,29,212,93,18
1150,26,94,138,132,14
1151,27,28,130,130,23
1152,48,14,119,227,42
1153,12,53,144,94,11
1154,18,27,107,83,12
1155,7,40,166,62,6
1156,10,66,232,130,12
1157,0,17,36,18,3
1158,27,46,191,165,21
1159,24,53,223,135,15
1160,19,36,112,86,18
1161,10,42,176,93,13
1162,20,53,129,100,18
1163,7,36,195,93,17
1164,14,46,194,175,21
1165,1,53,201,83,112
1166,15,124,109,161,16
1167,11,67,109,83,16
1168,7,32,82,84,21
1169,9,22,56,70,9
1170,11,28,92,68,12
1171,1,18,68,31,7
1172,2,18,118,48,28
1173,11,28,188,135,12
1174,4,37,89,58,10
1175,4,69,80,64,8
1176,15,36,228,149,22
1177,5,99,186,145,15
1178,24,108,77,88,153
1179,28,91,156,115,60
1180,2,67,39,34,7
1181,35,102,139,135,39
1182,34,147,136,105,28
1183,5,98,187,120,31
1184,0,13,47,21,12
1185,12,89,180,95,27
1186,0,24,96,27,11
1187,1,1,83,39,326
1188,10,13,203,188,36
1189,4,40,128,81,18
1190,1,21,72,15,38
1191,8,37,138,58,13
1192,2,46,292,33,77
1193,0,16,120,19,19
1194,0,49,147,60,22
1195,9,62,148,75,65
1196,0,60,115,50,14
1197,6,39,281,99,25
1198,3,44,101,50,15
1199,9,70,122,65,93
1200,2,39,137,73,36
1201,1,89,97,43,12
1202,2,15,30,30,6
1203,25,52,110,129,134
1204,3,36,209,67,34
1205,3,47,174,38,188
1206,2,46,68,38,14
1207,2,139,144,87,78
1208,1,50,65,26,10
1209,13,121,139,145,32
1210,7,118,179,103,43
1211,12,47,195,138,58
1212,4,145,134,68,45
1213,3,47,213,63,17
1214,1,49,152,38,13
1215,6,61,253,102,28
1216,1,30,84,40,10
1217,4,193,165,54,34
1218,3,44,93,110,12
1219,6,103,153,115,17
1220,7,87,150,103,13
1221,6,46,185,131,14
1222,3,92,193,126,13
1223,0,84,103,82,15
1224,1,42,157,69,10
1225,1,14,70,9,8
1226,8,73,201,144,24
1227,0,61,110,101,19
1228,13,73,183,153,28
1229,3,128,197,90,32
1230,0,12,25,35,8
1231,4,83,205,118,40
1232,3,19,155,61,22
1233,15,87,160,151,37
1234,2,62,218,68,67
1235,0,37,128,35,40
1236,8,28,103,206,46
1237,5,18,70,111,12
1238,1,10,36,34,2
1239,2,66,140,113,7
1240,1,18,42,22,14
1241,3,84,143,76,15
1242,5,53,92,284,16
1243,8,68,130,173,28
1244,2,46,109,100,25
1245,1,102,85,78,10
1246,0,25,183,92,8
1247,0,68,47,52,9
1248,2,60,253,121,14
1249,0,13,53,31,9
1250,10,24,179,218,19
1251,0,25,88,64,7
1252,2,7,25,16,2
1253,4,45,115,70,18
1254,1,34,100,44,10
1255,0,45,178,73,22
1256,4,75,187,159,25
1257,0,21,130,78,13
1258,6,101,135,157,51
1259,0,13,59,23,4
1260,4,66,135,223,22
1261,0,68,238,131,13
1262,3,95,153,185,14
1263,4,172,90,131,33
1264,4,85,109,105,8
1265,10,59,89,205,87
1266,0,17,36,62,7
1267,7,40,72,148,26
1268,4,29,33,43,9
1269,0,40,107,62,5
1270,5,33,144,52,216
1271,2,91,163,119,10
1272,4,20,41,86,6
1273,0,13,159,27,10
1274,0,13,27,31,5
1275,2,58,74,36,228
1276,3,147,174,121,5
1277,0,92,268,84,6
1278,3,80,140,100,8
1279,2,82,81,50,235
1280,8,154,83,189,16
1281,2,86,99,93,6
1282,2,51,32,59,3
1283,0,28,47,11,3
1284,0,33,87,39,12
1285,3,137,191,111,8
1286,7,47,167,71,10
1287,0,29,77,23,9
1288,1,42,172,83,68
1289,2,167,173,95,13
1290,5,130,210,97,8
1291,1,14,40,16,2
1292,1,38,138,51,19
1293,0,21,107,56,34
1294,3,82,128,45,192
1295,0,13,108,44,9
1296,2,55,63,24,2
1297,1,34,203,51,10
1298,0,9,22,18,2
1299,2,7,30,32,3
1300,0,72,108,70,15
1301,1,85,111,155,21
1302,1,161,123,157,8
1303,14,41,84,249,62
1304,6,71,88,80,8
1305,6,185,108,136,15
1306,2,177,41,66,164
1307,5,118,179,138,10
1308,0,41,63,34,2
1309,8,159,150,112,21
1310,1,62,119,54,4
1311,3,60,82,61,7
1312,3,160,147,128,12
1313,0,45,57,15,6
1314,1,26,85,29,3
1315,0,133,154,84,5
1316,3,31,114,55,5
1317,0,36,328,76,10
1318,2,70,163,64,9
1319,2,115,59,18,7
1320,0,53,54,63,11
1321,0,105,39,23,4
1322,1,41,129,66,3
1323,2,133,237,71,7
1324,0,137,254,49,1
1325,0,25,92,21,4
1326,6,159,100,74,111
1327,0,36,47,20,8
1328,0,170,195,66,19
1329,1,284,109,44,12
1330,0,37,95,31,8
1331,1,208,59,55,127
1332,3,120,124,85,34
1333,4,125,236,76,9
1334,3,136,157,138,16
1335,0,52,62,19,9
1336,0,202,129,102,17
1337,0,37,49,28,7
1338,1,70,58,33,7
1339,1,317,64,39,29
1340,0,33,28,17,5
1341,2,195,163,80,10
1342,1,194,59,35,31
1343,2,79,212,135,22
1344,1,110,240,69,8
1345,3,100,53,18,31
1346,3,103,212,35,47
1347,1,50,257,29,24
1348,1,77,108,40,2
1349,5,17,118,84,36
1350,0,33,33,11,2
1351,1,26,51,35,14
1352,2,57,273,103,15
1353,1,42,76,40,4
1354,9,29,158,106,42
1355,0,65,251,42,9
1356,0,25,119,34,6
1357,1,30,140,55,3
1358,1,16,326,92,15
1359,0,25,50,12,2
1360,10,79,89,240,32
1361,1,80,256,94,19
1362,1,86,97,44,14
1363,0,45,97,31,7
1364,0,59,279,104,8
1365,1,62,123,98,6
1366,10,101,138,174,27
1367,0,65,90,48,7
1368,3,40,81,130,11
1369,2,47,43,54,12
1370,2,116,188,122,22
1371,1,77,120,115,28
1372,1,46,83,71,20
1373,0,53,26,62,11
1374,4,63,182,157,44
1375,1,66,54,60,2
1376,2,11,26,22,2
1377,0,33,69,34,4
1378,0,93,150,144,8
1379,1,46,25,35,2
1380,0,25,36,47,4
1381,4,28,25,70,14
1382,3,72,212,153,10
1383,1,53,48,48,3
1384,1,237,49,61,9
1385,0,128,199,106,17
1386,0,25,30,53,4
1387,3,36,28,76,3
1388,2,122,96,117,14
1389,5,174,55,167,49
1390,0,28,28,55,3
1391,9,108,126,178,29
1392,7,69,154,205,15
1393,1,29,68,60,4
1394,5,21,82,87,255
1395,2,39,163,125,17
1396,0,69,93,84,9
1397,13,58,91,182,106
1398,2,73,196,174,5
1399,2,126,204,107,11
1400,0,37,113,63,4
1401,7,47,96,91,21
1402,2,110,163,105,70
1403,0,33,58,45,2
1404,2,77,229,119,23
1405,3,63,172,201,11
1406,0,53,69,52,12
1407,1,38,37,40,9
1408,1,117,190,50,92
1409,2,86,79,198,6
1410,1,38,55,105,2
1411,3,79,130,217,21
1412,0,69,83,118,12
1413,0,5,14,19,5
1414,1,34,57,130,4
1415,0,29,58,73,7
1416,3,79,74,110,20
1417,0,92,139,102,9
1418,1,62,81,51,30
1419,0,181,116,70,68
1420,2,27,106,51,22
1421,0,28,76,52,3
1422,0,25,29,45,9
1423,0,113,164,72,32
1424,0,16,47,19,10
1425,0,8,33,9,11
1426,0,13,41,18,2
1427,4,111,179,92,64
1428,5,33,87,107,218
1429,0,81,103,51,3
1430,0,29,65,40,7
1431,0,91,223,114,22
1432,0,60,80,29,4
1433,1,29,35,44,4
1434,1,62,55,28,9
1435,2,110,145,163,11
1436,2,127,112,124,12
1437,1,106,56,27,4
1438,3,222,165,48,12
1439,1,138,85,39,11
1440,6,165,187,77,15
1441,3,124,262,44,17
1442,0,33,61,12,2
1443,0,21,49,13,2
1444,0,53,209,23,48
1445,0,17,76,6,6
1446,0,144,225,30,51
1447,7,60,125,92,57
1448,5,113,235,81,16
1449,3,116,196,67,16
1450,2,90,218,129,11
1451,1,102,79,28,4
1452,0,57,54,22,5
1453,0,33,25,11,9
1454,0,73,107,36,4
1455,0,56,168,60,9
1456,0,61,100,40,11
1457,0,117,163,43,17
1458,0,48,38,14,5
1459,1,146,190,83,30
1460,1,141,182,99,27
1461,0,41,91,33,42
1462,4,141,130,76,16
1463,0,32,117,54,18
1464,1,77,119,32,53
1465,1,57,35,20,337
1466,7,238,102,48,55
1467,0,45,45,38,7
1468,0,159,182,74,35
1469,0,28,29,10,27
1470,0,9,43,17,17
1471,4,89,158,63,14
1472,0,45,66,33,35
1473,1,54,65,32,62
1474,0,21,33,15,12
1475,1,54,164,40,115
1476,3,67,245,111,24
1477,1,54,126,63,7
1478,1,37,29,24,29
1479,0,9,34,10,8
1480,0,49,151,45,9
1481,0,24,176,25,14
1482,1,38,116,57,41
1483,0,21,123,29,39
1484,0,13,56,39,23
1485,0,29,69,28,22
1486,0,33,59,29,11
1487,0,17,38,4,15
1488,0,9,62,5,3
1489,2,87,263,81,17
1490,0,53,152,73,10
1491,0,56,73,19,23
1492,1,97,147,40,5
1493,1,69,25,16,14
1494,0,69,102,34,8
1495,1,147,195,75,32
1496,0,57,89,59,16
1497,1,105,224,45,56
1498,0,72,108,21,40
1499,0,24,41,10,6
1500,1,74,173,40,38
1501,1,126,129,54,11
1502,0,60,115,19,6
1503,1,221,107,76,8
1504,0,149,104,43,30
1505,0,24,47,14,4
1506,0,121,152,30,37
1507,9,41,159,62,179
1508,5,145,193,97,10
1509,0,29,66,6,5
1510,0,65,137,18,20
1511,0,69,120,27,7
1512,5,146,219,55,25
1513,0,149,197,63,41
1514,0,89,81,22,6
1515,0,25,35,12,1
1516,4,56,41,45,9
1517,0,37,54,26,1
1518,1,57,79,36,14
1519,0,89,144,58,2
1520,0,296,71,76,7
1521,6,104,246,64,30
1522,2,30,44,31,3
1523,1,41,22,8,3
1524,0,76,48,24,11
1525,1,117,95,53,9
1526,1,74,157,39,7
1527,2,87,107,42,34
1528,0,41,84,31,9
1529,3,120,151,92,22
1530,1,26,68,30,5
1531,0,41,56,76,6
1532,1,62,235,97,29
1533,0,21,69,18,6
1534,0,37,80,51,3
1535,0,21,53,26,6
1536,0,9,49,23,3
1537,0,29,74,60,10
1538,0,29,69,17,10
1539,0,25,30,15,4
1540,0,25,83,37,3
1541,0,17,63,47,3
1542,0,65,97,42,56
1543,2,63,45,66,12
1544,0,21,38,24,11
1545,1,6,33,17,9
1546,0,24,201,168,57
1547,0,13,53,30,13
1548,2,29,83,79,257
1549,0,8,21,22,6
1550,1,114,185,137,13
1551,17,197,45,136,55
1552,2,50,63,81,24
1553,1,158,145,125,21
1554,0,32,20,22,19
1555,2,147,135,82,33
1556,0,24,84,48,10
1557,0,29,71,20,14
1558,0,21,61,24,6
1559,0,37,92,53,15
1560,3,140,98,124,41
1561,0,21,69,26,13
1562,1,58,152,60,97
1563,0,17,46,52,7
1564,0,21,61,60,12
1565,0,48,58,86,19
1566,0,41,124,165,45
1567,2,110,142,95,17
1568,0,29,92,65,12
1569,0,41,128,86,6
1570,1,34,61,70,70
1571,1,10,39,31,2
1572,0,36,47,79,6
1573,0,57,50,88,20
1574,0,8,33,45,9
1575,0,17,47,71,5
1576,0,21,61,94,2
1577,1,70,82,129,23
1578,1,33,96,74,10
1579,0,9,50,24,3
1580,0,116,164,159,11
1581,0,21,29,14,13
1582,0,40,125,42,6
1583,0,40,90,39,6
1584,0,57,133,22,4
1585,0,37,42,19,10
1586,1,74,202,83,6
1587,0,16,48,26,3
1588,0,44,105,58,11
1589,2,27,47,36,7
1590,10,182,85,99,74
1591,1,58,206,130,14
1592,2,106,136,92,16
1593,2,102,31,72,34
1594,1,46,72,66,5
1595,6,123,167,121,33
1596,1,22,31,44,10
1597,1,86,42,82,17
1598,1,70,163,75,10
1599,1,58,64,60,7
1600,3,88,57,87,15
1601,2,75,171,124,9
1602,0,33,74,99,7
1603,0,24,46,60,25
1604,0,61,72,109,24
1605,0,9,18,14,4
1606,0,17,47,26,13
1607,4,49,192,100,74
1608,0,28,86,42,15
1609,0,29,71,67,27
1610,0,17,81,52,6
1611,2,43,144,65,7
1612,1,70,145,81,19
1613,0,57,44,33,6
1614,0,9,15,10,4
1615,6,56,161,101,126
1616,14,71,139,142,84
1617,0,109,81,49,6
1618,1,41,96,41,5
1619,1,34,110,96,7
1620,0,48,65,47,5
1621,3,52,181,64,14
1622,2,65,281,98,4
1623,2,55,99,85,10
1624,0,17,60,36,3
1625,1,29,59,18,5
1626,1,114,77,39,28
1627,2,34,83,50,39
1628,1,26,108,22,4
1629,2,14,73,30,6
1630,2,14,46,23,9
1631,0,13,67,18,8
1632,0,9,42,8,1
1633,3,112,227,99,9
1634,1,73,86,46,5
1635,1,66,149,43,12
1636,1,26,40,35,56
1637,3,55,123,77,56
1638,0,25,97,8,9
1639,1,17,55,18,36
1640,0,73,254,63,7
1641,0,52,211,53,14
1642,0,21,140,29,2
1643,0,33,208,40,7
1644,10,115,122,108,95
1645,0,149,124,37,5
1646,2,70,89,32,19
1647,3,181,206,30,30
1648,7,126,236,65,16
1649,1,41,58,20,10
1650,2,82,47,23,6
1651,3,71,156,40,14
1652,4,109,72,69,23
1653,0,100,82,46,13
1654,1,82,128,81,10
1655,0,37,32,39,16
1656,0,29,72,31,10
1657,0,17,23,19,12
1658,2,35,90,42,5
1659,1,58,143,49,8
1660,0,25,88,31,7
1661,0,13,172,39,9
1662,1,34,180,32,2
1663,0,25,149,77,10
1664,0,21,166,59,3
1665,0,9,145,42,21
1666,0,25,130,61,6
1667,3,103,140,141,19
1668,3,38,277,125,7
1669,0,33,155,44,2
1670,0,17,31,20,4
1671,0,12,50,27,12
1672,0,61,125,118,43
1673,0,49,237,98,6
1674,2,59,278,105,6
1675,2,39,73,46,4
1676,1,34,115,86,10
1677,0,5,38,17,2
1678,0,57,155,96,9
1679,0,17,46,28,1
1680,0,29,55,27,7
1681,1,34,229,138,7
1682,0,29,145,85,10
1683,1,46,267,117,11
1684,0,25,58,30,3
1685,1,62,117,132,35
1686,0,25,80,56,11
1687,0,37,100,37,4
1688,0,21,66,32,1
1689,0,69,251,49,81
1690,1,14,66,15,5
1691,1,62,126,97,37
1692,1,13,49,18,2
1693,0,25,99,57,2
1694,2,35,79,54,7
1695,1,60,243,131,15
1696,0,25,114,49,4
1697,0,53,73,47,1
1698,0,52,322,74,2
1699,0,132,145,117,1
1700,0,80,151,63,2
1701,0,49,25,22,1
1702,0,65,134,64,9
1703,1,62,71,43,1
1704,0,101,75,55,2
1705,5,98,146,106,23
1706,0,41,103,67,3
1707,1,18,58,18,1
1708,0,65,152,54,8
1709,0,41,90,34,1
1710,0,33,84,24,1
1711,1,209,71,69,100
1712,0,29,32,19,1
1713,10,232,24,51,133
1714,0,161,221,65,3
1715,0,109,76,47,3
1716,0,168,191,79,12
1717,0,25,27,13,3
1718,1,70,128,37,9
1719,3,281,42,101,23
1720,0,25,73,24,4
1721,1,146,62,37,4
1722,0,25,27,19,1
1723,1,26,60,31,1
1724,1,25,78,32,2
1725,1,74,157,50,3
1726,0,49,80,48,4
1727,0,41,49,24,2
1728,0,29,67,16,2
1729,0,21,95,27,3
1730,0,77,126,47,3
1731,0,33,66,33,3
1732,0,29,161,42,3
1733,0,64,155,108,3
1734,0,105,134,23,6
1735,1,21,18,13,3
1736,0,33,72,30,4
1737,1,85,89,61,4
1738,2,71,181,54,1
1739,0,77,76,33,4
1740,1,18,34,10,6
1741,0,17,52,19,4
1742,0,113,234,61,42
1743,0,40,66,32,6
1744,0,145,109,45,10
1745,0,49,122,33,4
1746,4,148,86,74,138
1747,2,71,163,50,7
1748,1,42,174,36,7
1749,2,69,322,50,7
1750,0,5,21,24,8
1751,0,13,57,35,6
1752,0,21,51,16,2
1753,3,96,134,98,66
1754,0,13,29,15,13
1755,0,45,116,73,11
1756,0,16,96,56,18
1757,0,93,113,109,10
1758,2,43,46,24,15
1759,4,83,252,96,15
1760,3,92,37,56,23
1761,1,62,37,24,17
1762,0,61,85,53,46
1763,0,77,110,53,5
1764,0,153,69,61,55
1765,1,34,44,15,2
1766,1,50,106,46,5
1767,2,107,164,47,18
1768,0,45,31,19,3
1769,1,34,96,42,8
1770,2,119,87,76,9
1771,0,17,59,25,3
1772,0,29,86,46,1
1773,1,46,97,49,3
1774,0,49,75,27,4
1775,0,45,63,15,1
1776,0,101,36,6,1
1777,0,33,124,20,4
1778,0,49,164,25,9
1779,4,67,314,52,13
1780,0,21,85,11,2
1781,0,13,50,16,2
1782,0,33,145,16,1
1783,1,21,62,20,1
1784,0,49,67,5,1
1785,0,37,97,12,1
1786,1,9,84,20,4
1787,0,41,86,14,4
1788,0,69,240,27,33
1789,1,34,155,30,3
1790,0,9,53,10,1
1791,1,78,274,47,16
1792,0,13,48,12,2
1793,1,57,113,33,72
1794,0,37,96,21,6
1795,0,61,185,32,2
1796,0,36,82,25,6
1797,1,106,203,65,75
1798,1,50,72,20,8
1799,0,65,293,80,12
1800,0,25,82,32,3
1801,0,84,256,54,13
1802,1,38,90,16,3
1803,0,17,40,19,3
1804,0,21,62,31,6
1805,0,52,101,48,25
1806,3,84,171,102,64
1807,0,12,35,17,9
1808,0,9,35,11,1
1809,0,45,110,39,7
1810,4,73,31,19,30
1811,0,17,76,27,2
1812,0,9,54,11,1
1813,0,37,49,27,8
1814,0,171,154,120,5
1815,2,35,63,50,4
1816,1,65,106,40,1
1817,0,49,62,56,3
1818,0,33,134,65,2
1819,1,22,59,24,1
1820,0,33,122,55,2
1821,0,5,18,5,2
1822,0,17,113,33,7
1823,0,33,114,25,3
1824,0,29,73,20,4
1825,0,24,85,28,5
1826,1,62,129,48,4
1827,0,9,30,15,2
1828,0,85,206,65,7
1829,1,126,68,41,4
1830,0,21,63,17,2
1831,0,153,167,46,4
1832,0,49,96,31,7
1833,1,62,111,42,6
1834,0,29,61,30,3
1835,0,32,46,15,1
1836,0,21,37,13,1
1837,0,25,85,20,3
1838,0,53,42,32,4
1839,0,9,50,15,1
1840,0,21,146,26,1
1841,0,13,44,6,1
1842,0,25,87,19,2
1843,2,107,127,57,119
1844,0,25,101,29,8
1845,0,13,68,22,1
1846,0,147,198,87,18
1847,0,33,105,37,1
1848,0,13,75,15,2
1849,0,69,297,57,4
1850,0,36,91,20,4
1851,0,25,54,16,1
1852,1,38,26,18,5
1853,0,40,73,29,10
1854,0,12,30,21,9
1855,1,14,45,18,2
1856,0,9,67,9,1
1857,0,21,57,17,2
1858,0,37,39,24,15
1859,1,37,36,28,15
1860,0,25,45,21,3
1861,1,46,87,30,5
1862,0,41,136,59,4
1863,0,57,21,24,7
1864,0,93,99,33,4
1865,0,17,157,37,1
1866,0,13,42,17,1
1867,1,22,78,17,1
1868,0,8,29,16,5
1869,1,38,167,56,1
1870,0,21,62,13,1
1871,0,77,95,40,2
1872,0,17,42,15,2
1873,0,25,58,16,3
1874,0,13,32,16,1
1875,0,105,49,17,2
1876,0,29,61,22,1
1877,0,17,74,19,2
1878,0,33,67,30,2
1879,0,97,169,73,14
1880,0,33,54,14,7
1881,2,63,76,27,2
1882,0,49,55,30,5
1883,0,12,59,7,1
1884,1,58,98,54,12
1885,0,17,37,26,4
1886,0,12,41,10,2
1887,0,16,46,36,2
1888,0,9,24,13,1
1889,1,70,117,60,3
1890,1,18,44,28,4
1891,0,21,54,23,5
1892,0,5,17,5,1
1893,0,13,48,22,1
1894,0,25,54,15,1
1895,1,18,61,17,17
1896,1,125,77,78,10
1897,0,33,46,27,4
1898,0,73,119,29,2
1899,1,106,111,39,1
1900,1,22,64,29,3
1901,0,13,37,17,1
1902,0,17,27,19,3
1903,1,22,26,20,1
1904,0,25,98,24,2
1905,0,13,48,30,3
1906,2,103,120,97,3
1907,0,65,118,51,4
1908,0,65,96,50,4
1909,0,13,26,28,3
1910,0,37,111,46,2
1911,0,33,154,89,6
1912,1,30,60,144,5
1913,5,66,190,121,43
1914,0,29,133,50,7
1915,0,33,43,25,2
1916,0,33,66,37,1
1917,1,30,69,29,2
1918,2,50,105,92,4
1919,1,14,39,12,1
1920,0,33,104,33,1
1921,0,61,118,94,2
1922,2,31,125,56,8
1923,0,21,51,21,1
1924,0,9,43,25,1
1925,1,26,53,39,2
1926,0,41,75,33,3
1927,1,52,269,117,11
1928,0,21,53,31,1
1929,0,25,92,55,4
1930,0,5,20,29,1
1931,0,9,40,18,1
1932,2,19,52,38,62
1933,0,17,74,28,2
1934,1,18,68,33,12
1935,0,21,85,29,1
1936,0,29,82,44,2
1937,0,17,45,11,1
1938,1,10,29,17,1
1939,0,9,27,5,1
1940,0,17,44,30,6
1941,0,17,136,26,1
1942,0,21,87,30,1
1943,0,37,38,16,6
1944,0,29,55,21,1
1945,1,54,53,55,1
1946,1,66,127,56,8
1947,0,33,68,28,2
1948,0,37,49,12,1
1949,0,33,98,23,2
1950,0,97,127,45,1
1951,0,13,33,12,2
1952,1,82,70,57,5
1953,0,21,59,41,2
1954,0,33,91,43,1
1955,0,17,67,36,2
1956,0,17,34,19,1
1957,0,33,110,45,3
1958,0,17,45,11,3
1959,0,57,38,26,4
1960,0,9,40,10,2
1961,0,85,74,30,1
1962,0,21,37,17,1
1963,0,65,46,31,2
1964,0,77,164,63,1
1965,0,25,32,13,1
1966,0,33,64,10,6
1967,0,13,68,15,1
1968,0,17,48,19,2
1969,0,25,60,10,1
1970,0,17,35,24,1
1971,0,25,42,11,2
1972,0,17,72,27,2
1973,0,33,164,110,3
1974,0,9,81,17,3
1975,0,32,41,29,44
1976,0,13,51,32,2
1977,0,17,53,46,2
1978,0,17,77,20,2
1979,0,17,48,16,1
1980,0,17,96,30,6
1981,0,13,64,15,1
1982,0,77,108,71,4
1983,0,17,51,17,2
1984,0,37,96,23,7
1985,0,17,53,15,1
1986,0,17,31,7,1
1987,0,21,44,16,5
1988,0,17,49,15,3
1989,0,5,15,4,1
1990,0,93,187,57,2
1991,0,33,125,26,1
1992,0,25,89,30,1
1993,0,52,47,39,5
1994,0,49,76,24,3
1995,0,13,43,22,1
1996,0,21,43,32,2
1997,0,41,96,68,3
1998,0,25,84,34,3
1999,0,12,54,17,1
2000,0,21,80,46,1
2001,0,21,49,37,4
2002,0,41,75,34,2
2003,0,17,36,25,1
2004,1,26,84,53,1
2005,0,13,47,33,2
2006,0,9,33,14,2
2007,0,25,46,19,1
2008,0,53,85,26,6
2009,1,5,21,7,1
2010,0,13,49,11,1
2011,0,41,107,31,1
2012,0,17,42,11,2
2013,1,90,56,26,2
2014,2,179,83,30,2
2015,0,33,79,26,1
2016,1,90,110,47,1
2017,0,33,98,21,1
2018,0,45,67,17,1
2019,0,61,70,16,2
2020,0,41,61,21,15
2021,0,33,126,22,1
2022,0,49,61,18,2
2023,0,13,45,12,3
2024,0,25,77,11,1
2025,0,9,94,7,2
2026,0,21,115,15,1
2027,0,17,51,8,1
2028,0,21,95,13,2
2029,0,61,182,13,77
2030,0,13,56,13,1
2031,0,9,65,7,1
2032,0,25,94,7,1
2033,0,17,38,8,1
2034,0,29,76,9,3
2035,0,53,111,33,1
2036,0,17,43,3,1
2037,0,117,105,27,2
2038,0,45,92,10,1
2039,0,17,55,4,1
2040,0,13,63,6,2
2041,0,61,213,43,9
2042,0,21,94,17,1
2043,0,17,79,10,1
2044,0,12,40,6,3
2045,0,17,112,11,1
2046,0,33,97,17,3
2047,0,13,64,9,1
2048,0,37,66,10,69
2049,0,25,38,7,1
2050,0,9,43,7,1
2051,0,13,68,12,1
2052,0,21,50,12,1
2053,0,13,42,7,1
2054,0,21,41,19,1
2055,0,53,95,14,1
2056,0,17,30,11,1
2057,0,17,70,22,1
2058,0,37,44,12,1
2059,0,9,81,3,1
2060,0,9,54,7,1
2061,0,17,107,10,3
2062,0,41,62,23,1
2063,0,73,54,14,1
2064,0,17,44,9,2
2065,0,85,206,25,1
2066,0,57,134,33,1
2067,0,25,59,11,2
2068,0,97,127,44,12
2069,0,28,286,132,4
2070,0,29,42,20,1
2071,0,37,48,19,2
2072,0,53,101,29,1
2073,0,37,103,40,2
2074,0,25,47,17,2
2075,0,57,58,36,8
2076,0,8,30,9,1
2077,0,17,46,7,1
2078,0,21,59,9,1
2079,0,49,54,17,3
2080,0,13,48,13,2
2081,0,13,90,12,1
2082,1,34,98,31,2
2083,0,29,79,21,1
2084,0,21,59,18,1
2085,0,9,62,7,1
2086,0,29,78,20,1
2087,0,25,79,23,2
2088,0,41,193,45,2
2089,1,18,43,20,8
2090,0,13,51,24,2
2091,0,13,34,22,5
2092,0,5,24,5,1
2093,0,25,52,13,2
2094,0,5,18,3,3
2095,0,33,90,37,3
2096,0,9,42,29,1
2097,0,13,35,9,2
2098,0,13,59,10,1
2099,0,5,18,5,2
2100,0,76,324,48,2
2101,0,9,42,16,3
2102,0,17,43,18,1
2103,0,13,42,14,2
2104,0,17,41,17,1
2105,0,13,44,23,1
2106,0,61,70,25,3
2107,0,17,35,16,1
2108,0,32,18,16,13
2109,0,21,25,20,4
2110,0,25,31,34,1
2111,0,33,72,42,2
2112,0,13,34,12,1
2113,0,57,86,18,2
2114,0,12,54,9,2
2115,0,45,125,34,3
2116,0,61,59,20,2
2117,0,53,63,22,1
2118,0,25,22,10,2
2119,0,45,30,7,3
2120,0,17,44,10,1
2121,0,25,58,27,1
2122,0,247,147,33,23
2123,0,21,28,13,3
2124,0,9,67,13,2
2125,0,21,40,27,4
2126,0,69,28,19,38
2127,0,73,63,30,1
2128,0,33,57,35,2
2129,0,25,91,50,18
2130,0,25,97,29,2
2131,0,25,40,29,5
2132,0,17,44,15,4
2133,0,17,31,19,3
2134,0,9,39,12,3
2135,0,92,105,34,2
2136,2,46,164,82,12
2137,0,57,46,33,9
2138,0,53,90,18,2
2139,0,13,63,13,2
2140,0,17,17,4,1
2141,0,9,37,11,1
2142,0,53,36,16,4
2143,0,13,61,12,1
2144,0,21,79,32,2
2145,0,21,59,16,1
2146,0,13,70,9,1
2147,0,13,16,5,1
2148,0,9,52,8,1
2149,0,37,49,23,1
2150,0,13,29,5,1
2151,0,21,24,5,1
2152,0,25,65,20,1
2153,0,21,28,6,4
2154,0,9,44,21,2
2155,0,13,34,9,1
2156,1,10,88,31,1
2157,0,13,186,25,5
2158,0,67,340,41,2
2159,0,17,26,6,1
2160,0,13,37,5,1
2161,0,45,117,18,1
2162,0,41,150,18,2
2163,0,13,19,4,1
2164,0,49,341,24,36
2165,0,33,26,6,2
2166,0,37,38,9,2
2167,0,53,40,7,2
2168,0,9,33,9,3
2169,0,21,28,6,2
2170,1,26,93,11,5
2171,0,17,92,12,6
2172,0,13,55,17,2
2173,0,69,135,20,1
2174,0,13,37,7,1
2175,0,9,77,5,1
2176,0,49,99,19,2
2177,0,9,56,7,15
2178,0,12,74,10,2
2179,0,41,36,12,2
2180,0,21,28,7,6
2181,1,298,82,57,12
2182,0,13,52,5,3
2183,0,17,39,10,4
2184,0,45,53,8,2
2185,5,114,111,58,88
2186,0,41,138,21,3
2187,0,48,29,5,4
2188,0,33,51,6,1
2189,0,13,32,3,1
2190,0,25,72,18,1
2191,0,13,34,6,2
2192,0,41,120,16,6
2193,0,132,19,33,266
2194,0,21,48,6,2
2195,0,17,49,9,2
2196,0,17,57,12,1
2197,0,31,387,27,5
2198,0,21,21,5,1
2199,0,37,58,18,1
2200,0,29,75,5,1
2201,0,9,51,7,1
2202,0,5,28,3,1
2203,0,13,83,15,1
2204,0,17,54,6,2
2205,0,17,58,14,6
2206,0,21,43,7,3
2207,0,41,74,17,6
2208,0,13,35,19,5
2209,0,16,53,19,2
2210,0,9,36,12,1
2211,0,25,44,14,9
2212,0,37,25,10,2
2213,0,17,71,19,3
2214,0,113,57,39,21
2215,0,21,49,11,4
2216,0,17,55,8,3
2217,0,113,169,37,5
2218,0,17,154,12,4
2219,0,13,30,7,2
