episode,has_crossed_door,got_key,opened_door,got_ball
1350,0,0,0,0
1351,0,1,0,0
1352,1,1,1,1
1353,0,1,0,0
1354,1,1,1,0
1355,1,1,0,0
1356,0,1,1,0
1357,1,1,1,1
1358,1,1,1,0
1359,1,1,1,1
1360,1,1,1,0
1361,1,1,1,1
1362,1,1,1,1
1363,1,1,1,1
1364,1,1,1,0
1365,1,1,1,0
1366,1,1,1,0
1367,1,1,1,0
1368,1,1,1,0
1369,1,1,0,0
1370,0,1,0,0
1371,0,0,0,0
1372,0,0,0,0
1373,0,0,0,0
1374,0,1,0,0
1375,0,1,0,0
1376,0,1,0,0
1377,0,1,0,0
1378,1,1,1,1
1379,1,1,1,0
1380,1,1,1,0
1381,1,1,1,0
1382,1,1,1,1
1383,0,1,1,0
1384,1,1,1,1
1385,1,1,1,0
1386,1,1,1,1
1387,1,1,1,0
1388,0,1,0,0
1389,1,1,1,0
1390,0,1,0,0
1391,1,1,1,1
1392,1,1,1,0
1393,0,1,1,0
1394,1,1,0,0
1395,1,1,1,0
1396,1,1,1,0
1397,1,1,1,0
1398,0,1,1,0
1399,1,1,1,1
1400,0,1,0,0
1401,0,1,0,0
1402,0,1,0,0
1403,0,0,0,0
1404,1,1,1,0
1405,1,1,1,0
1406,1,1,1,0
1407,0,1,0,0
1408,0,1,0,0
1409,1,1,1,0
1410,1,1,1,1
1411,1,1,1,0
1412,0,1,0,0
1413,1,1,1,0
1414,1,1,1,0
1415,0,1,0,0
1416,1,1,1,1
1417,0,0,0,0
1418,0,1,0,0
1419,0,1,1,0
1420,1,1,1,0
1421,0,1,1,0
1422,1,1,1,1
1423,0,1,0,0
1424,0,1,0,0
1425,1,1,1,1
1426,1,1,1,0
1427,0,1,0,0
1428,1,1,1,0
1429,1,1,1,0
1430,0,0,0,0
1431,0,1,1,0
1432,0,1,0,0
1433,1,1,1,0
1434,1,1,1,0
1435,1,1,0,0
1436,0,0,0,0
1437,0,1,0,0
1438,1,1,1,1
1439,0,1,0,0
1440,0,1,0,0
1441,1,1,1,0
1442,1,1,1,1
1443,0,1,0,0
1444,0,1,0,0
1445,1,1,1,0
1446,1,1,1,0
1447,1,1,1,0
1448,1,1,1,1
1449,0,1,0,0
1450,1,1,1,0
1451,0,0,0,0
1452,1,1,0,0
1453,1,1,1,0
1454,0,1,0,0
1455,0,1,0,0
1456,1,1,1,1
1457,0,1,0,0
1458,1,1,1,0
1459,0,0,0,0
1460,1,1,1,0
1461,1,1,1,1
1462,1,1,1,0
1463,0,1,0,0
1464,0,1,0,0
1465,1,1,1,0
1466,1,1,1,1
1467,1,1,1,0
1468,0,1,1,0
1469,1,1,1,0
1470,1,1,1,0
1471,0,0,0,0
1472,1,1,0,1
1473,0,1,0,0
1474,1,1,1,0
1475,1,1,1,0
1476,0,1,1,0
1477,1,1,1,0
1478,1,1,1,1
1479,1,1,1,0
1480,1,1,1,0
1481,0,1,1,0
1482,1,1,1,0
1483,1,1,1,1
1484,0,1,0,0
1485,1,1,1,1
1486,1,1,1,0
1487,1,1,1,0
1488,0,1,0,0
1489,1,1,1,0
1490,1,1,0,0
1491,0,1,0,0
1492,1,1,0,0
1493,1,1,1,1
1494,1,1,1,0
1495,0,0,0,0
1496,1,1,0,0
1497,0,1,0,0
1498,0,1,0,0
1499,1,1,0,0
1500,1,1,1,0
1501,1,1,1,0
1502,1,1,1,0
1503,1,1,1,1
1504,1,1,0,0
1505,1,1,1,0
1506,1,1,1,0
1507,1,1,1,1
1508,1,1,1,0
1509,0,1,0,0
1510,0,1,0,0
1511,1,1,1,0
1512,0,1,0,0
1513,0,0,0,0
1514,0,0,0,0
1515,1,1,1,0
1516,1,1,0,1
1517,1,1,1,0
1518,0,1,0,0
1519,1,1,1,0
1520,1,1,1,0
1521,1,1,1,1
1522,1,1,0,0
1523,1,1,0,0
1524,0,0,0,0
1525,1,1,1,0
1526,1,1,1,1
1527,0,1,0,0
1528,1,1,0,1
1529,0,1,0,0
1530,1,1,1,0
1531,1,1,1,0
1532,0,1,0,0
1533,1,1,0,0
1534,1,1,1,0
1535,0,1,0,0
1536,1,1,1,0
1537,1,1,1,0
1538,1,1,1,0
1539,1,1,0,0
1540,0,1,0,0
1541,1,1,1,0
1542,1,1,1,0
1543,1,1,1,0
1544,1,1,1,0
1545,0,0,0,0
1546,0,1,1,0
1547,0,1,0,0
1548,0,1,0,0
1549,0,0,0,0
1550,0,1,0,0
1551,1,1,0,0
1552,1,1,1,1
1553,1,1,1,0
1554,1,1,1,0
1555,1,1,0,1
1556,1,1,1,0
1557,0,1,0,0
1558,1,1,1,0
1559,0,0,0,0
1560,1,1,1,0
1561,1,1,1,1
1562,1,1,1,0
1563,0,1,0,0
1564,1,1,0,0
1565,0,1,0,0
1566,1,1,1,0
1567,1,1,1,1
1568,1,1,1,0
1569,0,1,0,0
1570,1,1,1,1
1571,1,1,1,1
1572,1,1,1,0
1573,1,1,1,0
1574,0,0,0,0
1575,1,1,1,0
1576,1,1,1,0
1577,0,1,0,0
1578,0,1,0,0
1579,1,1,0,0
1580,1,1,0,0
1581,1,1,1,1
1582,1,1,1,0
1583,1,1,1,0
1584,1,1,1,1
1585,1,1,0,1
1586,0,1,0,0
1587,0,1,0,0
1588,1,1,1,0
1589,1,1,1,1
1590,1,1,1,1
1591,0,1,0,0
1592,1,1,1,0
1593,0,0,0,0
1594,1,1,1,0
1595,1,1,1,0
1596,1,1,1,1
1597,1,1,1,0
1598,1,1,1,0
1599,1,1,1,0
1600,1,1,1,0
1601,0,1,0,0
1602,1,1,1,1
1603,1,1,1,0
1604,1,1,0,0
1605,1,1,1,0
1606,1,1,1,0
1607,1,1,1,0
1608,1,1,1,0
1609,1,1,1,1
1610,1,1,1,1
1611,0,0,0,0
1612,0,1,0,0
1613,0,0,0,0
1614,1,1,1,0
1615,1,1,1,1
1616,1,1,0,0
1617,0,0,0,0
1618,1,1,1,1
1619,1,1,1,0
1620,1,1,1,0
1621,0,0,0,0
1622,1,1,0,1
1623,1,1,1,0
1624,1,1,1,0
1625,1,1,1,1
1626,1,1,1,0
1627,1,1,1,1
1628,0,1,0,0
1629,0,0,0,0
1630,1,1,1,1
1631,0,1,0,0
1632,1,1,1,0
1633,1,1,1,0
1634,1,1,1,0
1635,0,1,0,0
1636,1,1,1,1
1637,1,1,1,0
1638,1,1,1,0
1639,1,1,1,0
1640,1,1,1,1
1641,0,1,0,0
1642,0,1,0,0
1643,0,1,0,0
1644,1,1,1,0
1645,1,1,1,0
1646,1,1,1,1
1647,0,0,0,0
1648,1,1,1,0
1649,0,0,0,0
1650,1,1,1,0
1651,1,1,1,0
1652,1,1,1,1
1653,1,1,1,0
1654,1,1,1,0
1655,1,1,1,0
1656,1,1,1,0
1657,1,1,1,1
1658,1,1,1,0
1659,0,1,0,0
1660,1,1,1,0
1661,0,1,0,0
1662,0,1,0,0
1663,1,1,0,0
1664,1,1,1,1
1665,1,1,1,1
1666,1,1,0,0
1667,0,1,0,0
1668,0,1,0,0
1669,1,1,1,0
1670,1,1,1,0
1671,1,1,1,1
1672,0,1,0,0
1673,1,1,1,1
1674,1,1,1,1
1675,0,0,0,0
1676,0,0,0,0
1677,1,1,1,0
1678,0,1,0,0
1679,1,1,1,1
1680,1,1,1,0
1681,1,1,1,0
1682,1,1,1,0
1683,0,1,0,0
1684,1,1,1,0
1685,1,1,1,1
1686,1,1,1,0
1687,1,1,1,0
1688,0,1,0,0
1689,0,0,0,0
1690,1,1,0,0
1691,1,1,1,1
1692,1,1,1,0
1693,1,1,1,1
1694,1,1,1,0
1695,1,1,0,1
1696,1,1,1,0
1697,1,1,1,0
1698,1,1,1,1
1699,1,1,1,0
1700,1,1,1,0
1701,1,1,1,0
1702,0,1,0,0
1703,0,0,0,0
1704,1,1,1,0
1705,1,1,0,0
1706,1,1,1,0
1707,1,1,0,0
1708,0,0,0,0
1709,0,1,0,0
1710,1,1,1,0
1711,1,1,1,1
1712,1,1,1,1
1713,1,1,1,0
1714,1,1,0,0
1715,1,1,1,1
1716,0,1,0,0
1717,0,0,0,0
1718,1,1,1,1
1719,1,1,1,0
1720,0,0,0,0
1721,0,0,0,0
1722,0,0,0,0
1723,1,1,0,0
1724,1,1,1,0
1725,1,1,0,0
1726,1,1,1,1
1727,0,1,1,0
1728,1,1,1,0
1729,1,1,1,0
1730,1,1,1,1
1731,1,1,1,0
1732,0,1,0,0
1733,1,1,0,1
1734,1,1,1,0
1735,1,1,1,1
1736,0,1,0,0
1737,1,1,0,0
1738,1,1,1,0
1739,0,0,0,0
1740,1,1,1,0
1741,1,1,0,0
1742,0,0,0,0
1743,1,1,1,0
1744,0,0,0,0
1745,0,0,0,0
1746,1,1,1,0
1747,1,1,1,0
1748,1,1,1,0
1749,1,1,1,0
1750,1,1,1,1
1751,1,1,1,0
1752,0,0,0,0
1753,1,1,1,1
1754,1,1,1,0
1755,1,1,1,0
1756,0,1,0,0
1757,0,0,0,0
1758,1,1,1,1
1759,0,0,0,0
1760,1,1,1,0
1761,0,1,0,0
1762,1,1,0,0
1763,1,1,1,0
1764,1,1,1,1
1765,1,1,0,0
1766,1,1,1,0
1767,0,1,0,0
1768,1,1,1,0
1769,1,1,1,0
1770,1,1,1,0
1771,1,1,1,1
1772,1,1,1,0
1773,1,1,1,0
1774,0,0,0,0
1775,1,1,1,1
1776,0,0,0,0
1777,1,1,0,1
1778,1,1,1,0
1779,0,1,0,0
1780,1,1,1,0
1781,1,1,1,1
1782,1,1,1,0
1783,0,1,0,0
1784,1,1,0,1
1785,1,1,1,1
1786,0,1,0,0
1787,1,1,0,0
1788,0,0,0,0
1789,1,1,1,1
1790,1,1,1,0
1791,1,1,1,0
1792,0,0,0,0
1793,0,0,0,0
1794,0,0,0,0
1795,1,1,0,1
1796,1,1,1,1
1797,1,1,0,0
1798,1,1,1,1
1799,1,1,1,0
1800,1,1,1,0
1801,1,1,0,1
1802,1,1,1,1
1803,1,1,1,0
1804,0,0,0,0
1805,1,1,1,0
1806,1,1,1,1
1807,1,1,1,1
1808,1,1,0,0
1809,0,1,0,0
1810,1,1,1,1
1811,1,1,1,1
1812,1,1,1,1
1813,1,1,1,0
1814,1,1,1,0
1815,0,1,0,0
1816,1,1,1,0
1817,1,1,0,0
1818,1,1,1,1
1819,1,1,1,0
1820,1,1,1,0
1821,0,0,0,0
1822,0,1,0,0
1823,1,1,1,0
1824,0,1,1,0
1825,0,0,0,0
1826,1,1,1,1
1827,1,1,1,0
1828,1,1,1,0
1829,0,0,0,0
1830,0,1,0,0
1831,0,1,0,0
1832,0,0,0,0
1833,0,1,0,0
1834,1,1,0,1
1835,0,0,0,0
1836,1,1,1,0
1837,0,0,0,0
1838,0,0,0,0
1839,1,1,1,1
1840,1,1,1,0
1841,1,1,1,0
1842,1,1,0,1
1843,1,1,1,0
1844,1,1,1,1
1845,1,1,1,0
1846,1,1,0,1
1847,1,1,1,0
1848,1,1,0,1
1849,1,1,1,1
1850,1,1,0,0
1851,0,0,0,0
1852,1,1,1,1
1853,1,1,0,1
1854,1,1,1,1
1855,1,1,0,0
1856,0,0,0,0
1857,0,1,0,0
1858,1,1,1,1
1859,0,0,0,0
1860,1,1,1,1
1861,1,1,1,1
1862,1,1,1,1
1863,0,0,0,0
1864,0,0,0,0
1865,0,0,0,0
1866,1,1,1,0
1867,0,0,0,0
1868,1,1,1,1
1869,1,1,1,1
1870,1,1,1,0
1871,0,1,0,0
1872,1,1,1,0
1873,1,1,1,0
1874,1,1,1,1
1875,0,1,0,0
1876,1,1,1,0
1877,1,1,1,1
1878,1,1,1,1
1879,0,1,0,0
1880,1,1,0,0
1881,1,1,1,0
1882,1,1,1,1
1883,0,0,0,0
1884,1,1,1,0
1885,1,1,0,1
1886,0,0,0,0
1887,1,1,1,0
1888,1,1,1,1
1889,1,1,1,1
1890,1,1,1,1
1891,1,1,1,0
1892,0,0,0,0
1893,1,1,1,0
1894,1,1,1,0
1895,1,1,0,1
1896,1,1,1,0
1897,0,0,0,0
1898,1,1,0,0
1899,1,1,1,1
1900,1,1,1,0
1901,1,1,1,0
1902,1,1,1,1
1903,1,1,0,0
1904,1,1,1,0
1905,0,1,0,0
1906,1,1,1,0
1907,0,0,0,0
1908,1,1,1,1
1909,0,0,0,0
1910,0,1,0,0
1911,0,0,0,0
1912,1,1,1,1
1913,1,1,1,0
1914,0,1,0,0
1915,1,1,1,0
1916,1,1,1,0
1917,1,1,1,0
1918,1,1,1,1
1919,0,0,0,0
1920,1,1,0,1
1921,1,1,1,1
1922,1,1,1,0
1923,1,1,0,0
1924,0,0,0,0
1925,1,1,1,1
1926,1,1,1,1
1927,0,1,0,0
1928,1,1,1,0
1929,0,0,0,0
1930,1,1,1,1
1931,1,1,1,1
1932,1,1,1,1
1933,1,1,1,0
1934,1,1,1,1
1935,0,1,0,0
1936,1,1,1,1
1937,1,1,1,1
1938,0,1,0,0
1939,1,1,1,0
1940,1,1,1,1
1941,1,1,1,0
1942,0,0,0,0
1943,1,1,1,1
1944,1,1,1,1
1945,1,1,0,1
1946,1,1,1,1
1947,0,0,0,0
1948,1,1,1,1
1949,1,1,0,1
1950,1,1,1,0
1951,1,1,1,1
1952,0,1,1,0
1953,1,1,0,1
1954,0,0,0,0
1955,0,0,0,0
1956,1,1,0,1
1957,1,1,0,1
1958,1,1,1,0
1959,1,1,1,0
1960,1,1,1,1
1961,1,1,1,1
1962,1,1,1,1
1963,1,1,1,0
1964,1,1,1,0
1965,1,1,1,1
1966,1,1,0,1
1967,1,1,1,0
1968,0,0,0,0
1969,1,1,1,1
1970,1,1,1,0
1971,1,1,0,1
1972,1,1,1,1
1973,1,1,1,0
1974,1,1,1,0
1975,1,1,1,1
1976,1,1,1,0
1977,1,1,1,1
1978,1,1,1,0
1979,0,0,0,0
1980,0,0,0,0
1981,1,1,0,0
1982,1,1,1,1
1983,1,1,1,0
1984,0,0,0,0
1985,0,0,0,0
1986,1,1,0,0
1987,1,1,1,0
1988,1,1,1,0
1989,1,1,1,1
1990,0,0,0,0
1991,0,0,0,0
1992,1,1,1,1
1993,1,1,1,1
1994,0,1,0,0
1995,1,1,1,0
1996,1,1,1,1
1997,1,1,1,0
1998,0,1,0,0
1999,0,1,0,0
2000,0,1,0,0
2001,1,1,1,1
2002,1,1,1,1
2003,1,1,1,0
2004,1,1,1,1
2005,1,1,1,1
2006,1,1,1,1
2007,1,1,1,1
2008,1,1,1,1
2009,1,1,1,0
2010,0,0,0,0
2011,0,1,0,0
2012,1,1,1,1
2013,1,1,1,0
2014,1,1,1,0
2015,0,0,0,0
2016,1,1,1,0
2017,1,1,1,1
2018,1,1,1,0
2019,0,0,0,0
2020,0,1,0,0
2021,1,1,0,0
2022,0,1,1,0
2023,1,1,0,1
2024,0,1,0,0
2025,0,0,0,0
2026,1,1,1,1
2027,1,1,1,0
2028,1,1,1,0
2029,0,1,0,0
2030,1,1,1,1
2031,1,1,0,1
2032,1,1,1,1
2033,1,1,1,1
2034,1,1,1,1
2035,1,1,1,1
2036,1,1,1,0
2037,1,1,1,0
2038,0,1,0,0
2039,1,1,1,1
2040,1,1,1,1
2041,1,1,1,0
2042,0,0,0,0
2043,1,1,1,0
2044,1,1,1,1
2045,1,1,1,1
2046,1,1,0,1
2047,0,1,0,0
2048,1,1,1,0
2049,0,0,0,0
2050,1,1,0,0
2051,1,1,1,1
2052,1,1,1,1
2053,1,1,1,1
2054,0,1,0,0
2055,0,1,0,0
2056,1,1,1,1
2057,1,1,1,0
2058,1,1,1,1
2059,1,1,1,0
2060,1,1,1,1
2061,1,1,1,1
2062,1,1,1,1
2063,1,1,1,1
2064,0,1,0,0
2065,0,1,0,0
2066,1,1,1,1
2067,1,1,0,0
2068,1,1,1,0
2069,1,1,1,1
2070,1,1,1,1
2071,1,1,1,0
2072,1,1,0,1
2073,1,1,1,1
2074,1,1,1,1
2075,1,1,0,1
2076,1,1,1,1
2077,1,1,1,1
2078,1,1,1,0
2079,1,1,1,1
2080,1,1,1,1
2081,0,0,0,0
2082,0,0,0,0
2083,0,0,0,0
2084,1,1,1,0
2085,1,1,0,1
2086,0,0,0,0
2087,1,1,1,0
2088,0,1,0,0
2089,1,1,1,1
2090,1,1,1,1
2091,1,1,1,1
2092,1,1,1,1
2093,1,1,1,0
2094,1,1,1,1
2095,1,1,1,1
2096,1,1,1,1
2097,1,1,1,0
2098,1,1,1,1
2099,1,1,1,1
2100,1,1,1,1
2101,1,1,1,1
2102,1,1,1,1
2103,1,1,1,0
2104,1,1,1,1
2105,0,1,0,0
2106,1,1,1,0
2107,1,1,1,0
2108,1,1,1,0
2109,1,1,1,0
2110,1,1,1,1
2111,1,1,1,1
2112,1,1,1,0
2113,1,1,1,0
2114,0,0,0,0
2115,1,1,1,0
2116,1,1,1,1
2117,1,1,1,1
2118,1,1,1,1
2119,1,1,1,0
2120,1,1,1,0
2121,1,1,1,1
2122,0,0,0,0
2123,1,1,1,1
2124,0,1,0,0
2125,1,1,1,1
2126,1,1,1,1
2127,0,0,0,0
2128,1,1,1,1
2129,0,1,0,0
2130,1,1,1,0
2131,1,1,1,0
2132,1,1,1,0
2133,1,1,1,1
2134,1,1,1,1
2135,1,1,1,1
2136,1,1,1,0
2137,1,1,0,1
2138,1,1,1,0
2139,1,1,0,0
2140,0,0,0,0
2141,1,1,1,0
2142,0,0,0,0
2143,1,1,1,0
2144,1,1,1,0
2145,0,0,0,0
2146,1,1,1,1
2147,1,1,1,1
2148,1,1,1,1
2149,1,1,0,0
2150,1,1,1,1
2151,1,1,1,1
2152,1,1,1,0
2153,0,0,0,0
2154,1,1,1,1
2155,1,1,1,1
2156,1,1,0,0
2157,1,1,1,1
2158,1,1,1,1
2159,0,0,0,0
2160,1,1,1,0
2161,1,1,1,0
2162,1,1,1,0
2163,0,0,0,0
2164,1,1,1,1
2165,1,1,0,1
2166,1,1,1,1
2167,1,1,0,1
2168,1,1,1,1
2169,0,1,0,0
2170,1,1,0,1
2171,1,1,1,1
2172,0,1,0,0
2173,1,1,1,1
2174,1,1,1,1
2175,1,1,1,0
2176,1,1,1,1
2177,1,1,1,0
2178,0,0,0,0
2179,0,0,0,0
2180,1,1,1,1
2181,0,0,0,0
2182,1,1,1,1
2183,1,1,0,0
2184,1,1,0,0
2185,1,1,1,0
2186,1,1,1,0
2187,0,0,0,0
2188,1,1,1,1
2189,1,1,1,1
2190,1,1,1,0
2191,1,1,1,0
2192,0,1,1,0
2193,1,1,1,0
2194,1,1,1,1
2195,1,1,1,1
2196,1,1,1,1
2197,1,1,1,1
2198,1,1,1,0
2199,1,1,1,1
2200,0,0,0,0
2201,1,1,1,1
2202,1,1,1,1
2203,1,1,1,1
2204,0,1,0,0
2205,1,1,1,1
2206,1,1,1,0
2207,1,1,1,0
2208,1,1,1,1
2209,0,1,0,0
2210,1,1,1,1
2211,1,1,1,1
2212,1,1,1,0
2213,0,0,0,0
2214,1,1,1,0
2215,0,1,0,0
2216,1,1,1,1
2217,1,1,1,1
2218,1,1,1,1
2219,1,1,1,1
2220,1,1,1,0
2221,1,1,1,0
2222,1,1,1,0
2223,1,1,1,1
2224,0,0,0,0
2225,1,1,1,0
2226,1,1,1,0
2227,1,1,1,1
2228,1,1,1,1
2229,1,1,1,1
2230,1,1,1,1
2231,1,1,1,1
2232,1,1,1,0
2233,1,1,1,0
2234,0,0,0,0
2235,1,1,1,1
2236,0,0,0,0
2237,1,1,1,0
2238,1,1,1,1
2239,1,1,1,0
2240,1,1,1,1
2241,1,1,1,1
2242,0,1,0,0
2243,1,1,1,0
2244,1,1,1,0
2245,1,1,1,0
2246,0,0,0,0
2247,1,1,1,1
2248,0,0,0,0
2249,0,1,1,0
2250,1,1,1,1
2251,1,1,1,1
2252,1,1,1,0
2253,1,1,1,1
2254,1,1,1,1
2255,1,1,1,1
2256,1,1,1,1
2257,0,0,0,0
2258,1,1,0,1
2259,1,1,1,1
2260,1,1,1,0
2261,1,1,1,1
2262,1,1,1,1
2263,1,1,1,1
2264,0,0,0,0
2265,1,1,1,1
2266,0,0,0,0
2267,1,1,1,0
2268,1,1,1,1
2269,1,1,1,1
2270,1,1,1,1
2271,1,1,0,0
2272,1,1,1,1
2273,1,1,1,1
2274,0,0,0,0
2275,1,1,0,0
2276,1,1,1,1
2277,1,1,1,0
2278,1,1,1,1
2279,0,0,0,0
2280,1,1,1,1
2281,1,1,1,1
2282,1,1,1,0
2283,0,1,0,0
2284,0,0,0,0
2285,1,1,1,1
2286,0,1,0,0
2287,0,1,0,0
2288,1,1,1,1
2289,1,1,1,1
2290,1,1,1,0
2291,1,1,1,0
2292,1,1,1,1
2293,1,1,1,0
2294,0,0,0,0
2295,1,1,1,1
2296,1,1,1,1
2297,1,1,1,0
2298,1,1,1,1
2299,1,1,1,0
2300,1,1,1,1
2301,0,0,0,0
2302,0,0,0,0
2303,0,0,0,0
2304,1,1,1,1
2305,1,1,1,1
2306,0,0,0,0
2307,1,1,1,1
2308,1,1,1,1
2309,1,1,1,1
2310,1,1,1,0
2311,1,1,1,1
2312,1,1,1,1
2313,1,1,1,1
2314,1,1,1,1
2315,1,1,1,1
2316,1,1,1,1
2317,0,1,0,0
2318,1,1,1,1
2319,1,1,1,1
2320,0,1,0,0
2321,0,0,0,0
2322,1,1,1,0
2323,0,1,0,0
2324,1,1,1,1
2325,0,0,0,0
2326,1,1,1,1
2327,1,1,1,0
2328,1,1,1,1
2329,1,1,1,1
2330,1,1,1,0
2331,0,0,0,0
2332,1,1,1,1
2333,1,1,1,1
2334,1,1,1,1
2335,1,1,1,0
2336,1,1,1,0
2337,1,1,1,1
2338,1,1,1,1
2339,1,1,1,0
2340,1,1,1,1
2341,1,1,1,1
2342,1,1,1,1
2343,1,1,1,1
2344,1,1,1,0
2345,1,1,0,0
2346,1,1,1,1
2347,1,1,1,0
2348,0,0,0,0
2349,1,1,0,1
2350,1,1,1,0
2351,1,1,1,0
2352,1,1,1,1
2353,0,0,0,0
2354,1,1,1,1
2355,1,1,1,1
2356,1,1,1,0
2357,1,1,1,0
2358,1,1,1,0
2359,1,1,1,1
2360,1,1,1,0
2361,1,1,1,0
2362,1,1,1,0
2363,1,1,1,0
2364,1,1,1,1
2365,1,1,1,1
2366,1,1,0,1
2367,1,1,1,0
2368,1,1,1,1
2369,1,1,1,1
2370,1,1,1,1
2371,1,1,1,0
2372,1,1,1,1
2373,1,1,1,1
2374,1,1,1,0
2375,1,1,1,1
2376,0,0,0,0
2377,1,1,1,1
2378,0,0,0,0
2379,1,1,1,0
2380,0,0,0,0
2381,1,1,1,0
2382,1,1,1,0
2383,1,1,1,0
2384,0,0,0,0
2385,1,1,1,1
2386,1,1,1,0
2387,1,1,1,0
2388,1,1,1,0
2389,1,1,1,0
2390,1,1,0,1
2391,1,1,1,0
2392,0,0,0,0
2393,1,1,1,0
2394,0,0,0,0
2395,1,1,1,0
2396,1,1,1,1
2397,0,0,0,0
2398,1,1,0,1
2399,1,1,1,1
2400,0,1,0,0
2401,1,1,1,1
2402,0,0,0,0
2403,1,1,0,1
2404,0,0,0,0
2405,1,1,0,0
2406,1,1,1,1
2407,1,1,1,0
2408,0,0,0,0
2409,1,1,1,1
2410,1,1,1,1
2411,0,0,0,0
2412,0,0,0,0
2413,1,1,1,0
2414,1,1,1,0
2415,0,0,0,0
2416,1,1,1,1
2417,0,0,0,0
2418,0,0,0,0
2419,1,1,1,0
2420,0,0,0,0
2421,0,0,0,0
2422,1,1,1,0
2423,1,1,1,0
2424,0,0,0,0
2425,1,1,1,0
2426,1,1,1,0
2427,0,1,0,0
2428,1,1,1,1
2429,1,1,1,1
2430,1,1,1,1
2431,0,0,0,0
2432,1,1,1,1
2433,1,1,1,1
2434,0,0,0,0
2435,1,1,1,1
2436,1,1,1,1
2437,1,1,1,1
2438,1,1,1,1
2439,0,0,0,0
2440,1,1,1,1
2441,1,1,1,1
2442,0,0,0,0
2443,1,1,1,1
2444,1,1,1,1
2445,1,1,1,1
2446,1,1,1,0
2447,0,0,0,0
2448,1,1,1,0
2449,1,1,1,0
2450,1,1,1,0
2451,1,1,1,1
2452,0,0,0,0
2453,1,1,1,1
2454,1,1,1,0
2455,1,1,1,0
2456,1,1,1,1
2457,1,1,1,1
2458,1,1,0,1
2459,1,1,1,0
2460,1,1,1,0
2461,1,1,0,1
2462,1,1,1,0
2463,1,1,1,1
2464,1,1,1,1
2465,1,1,1,0
2466,1,1,1,1
2467,0,0,0,0
2468,1,1,1,0
2469,1,1,1,1
2470,1,1,1,0
2471,1,1,1,1
2472,0,0,0,0
2473,0,0,0,0
2474,1,1,1,0
2475,1,1,1,1
2476,1,1,1,0
2477,1,1,1,1
2478,0,0,0,0
2479,1,1,1,1
2480,1,1,1,1
2481,0,1,0,0
2482,0,1,0,0
2483,1,1,0,0
2484,1,1,1,1
2485,1,1,0,1
2486,1,1,1,1
2487,1,1,1,1
2488,1,1,1,0
2489,1,1,1,1
2490,1,1,1,1
2491,1,1,1,1
2492,1,1,1,0
2493,0,0,0,0
2494,1,1,1,1
2495,1,1,1,1
2496,1,1,1,0
2497,1,1,1,0
2498,1,1,1,0
2499,1,1,0,1
2500,1,1,1,1
2501,1,1,1,0
2502,1,1,1,1
2503,1,1,1,1
2504,1,1,1,1
2505,1,1,1,1
2506,0,0,0,0
2507,1,1,1,1
2508,1,1,1,0
2509,1,1,1,1
2510,1,1,1,0
2511,1,1,1,0
2512,1,1,1,1
2513,1,1,1,0
2514,1,1,1,1
2515,1,1,1,1
2516,1,1,0,1
2517,1,1,1,1
2518,1,1,1,1
2519,1,1,1,1
2520,1,1,1,0
2521,1,1,1,1
2522,1,1,1,1
2523,0,1,0,0
2524,1,1,1,0
2525,1,1,1,1
2526,1,1,1,0
2527,1,1,1,1
2528,1,1,1,0
2529,1,1,1,1
2530,1,1,1,0
2531,1,1,1,0
2532,1,1,1,1
2533,0,0,0,0
2534,1,1,1,1
2535,1,1,1,0
2536,1,1,1,1
2537,1,1,1,1
2538,1,1,1,1
2539,1,1,1,1
2540,1,1,1,1
2541,1,1,1,1
2542,1,1,1,1
2543,1,1,1,1
2544,1,1,1,1
2545,0,0,0,0
2546,1,1,1,1
2547,1,1,1,1
2548,1,1,1,1
2549,1,1,1,1
2550,1,1,1,1
2551,1,1,1,0
2552,1,1,1,0
2553,1,1,1,1
2554,1,1,1,1
2555,1,1,1,0
2556,1,1,1,0
2557,1,1,1,0
2558,1,1,0,1
2559,1,1,1,1
2560,1,1,1,0
2561,0,0,0,0
2562,1,1,1,1
2563,1,1,1,1
2564,1,1,1,0
2565,1,1,1,1
2566,1,1,1,1
2567,1,1,0,1
2568,1,1,1,0
2569,1,1,1,1
2570,1,1,1,0
2571,1,1,1,1
2572,0,0,0,0
2573,1,1,1,0
2574,1,1,1,1
2575,1,1,1,1
2576,1,1,1,1
2577,1,1,1,1
2578,1,1,1,1
2579,0,1,0,0
2580,1,1,1,1
2581,1,1,0,0
2582,1,1,1,0
2583,1,1,1,0
2584,1,1,1,1
2585,1,1,1,1
2586,0,0,0,0
2587,1,1,1,0
2588,1,1,0,1
2589,1,1,1,1
2590,1,1,1,1
2591,1,1,1,1
2592,1,1,1,1
2593,1,1,1,1
2594,1,1,1,1
2595,0,0,0,0
2596,0,0,0,0
2597,0,0,0,0
2598,1,1,1,1
2599,1,1,1,0
2600,0,1,0,0
2601,0,1,0,0
2602,0,1,0,0
2603,1,1,1,1
2604,0,0,0,0
2605,1,1,0,0
2606,1,1,1,1
2607,1,1,1,1
2608,1,1,1,0
2609,1,1,1,0
2610,1,1,1,1
2611,1,1,1,0
2612,1,1,1,1
2613,0,0,0,0
2614,1,1,1,1
2615,0,0,0,0
2616,0,0,0,0
2617,0,0,0,0
2618,1,1,1,1
2619,1,1,1,0
