episode,reward,steps,epsilon,success
50,-1.0000000000000007,200,0.947987500000024,False
51,-1.0000000000000007,200,0.9468000000000245,False
52,-1.0000000000000007,200,0.9456125000000251,False
53,-1.0000000000000007,200,0.9444250000000256,False
54,-1.0000000000000007,200,0.9432375000000262,False
55,0.5499999999999997,90,0.9427031250000264,True
56,-1.0000000000000007,200,0.941515625000027,False
57,0.6999999999999998,60,0.9411593750000271,True
58,-1.0000000000000007,200,0.9399718750000277,False
59,-1.0000000000000007,200,0.9387843750000282,False
60,0.6649999999999998,67,0.9383865625000284,True
61,-1.0000000000000007,200,0.9371990625000289,False
62,0.48499999999999965,103,0.9365875000000292,True
63,-1.0000000000000007,200,0.9354000000000298,False
64,-1.0000000000000007,200,0.9342125000000303,False
65,-1.0000000000000007,200,0.9330250000000309,False
66,-1.0000000000000007,200,0.9318375000000314,False
67,-1.0000000000000007,200,0.930650000000032,False
68,0.82,36,0.930436250000032,True
69,-1.0000000000000007,200,0.9292487500000326,False
70,-1.0000000000000007,200,0.9280612500000331,False
71,-1.0000000000000007,200,0.9268737500000337,False
72,-1.0000000000000007,200,0.9256862500000342,False
73,-1.0000000000000007,200,0.9244987500000348,False
74,-1.0000000000000007,200,0.9233112500000353,False
75,0.12999999999999934,174,0.9222781250000358,True
76,-1.0000000000000007,200,0.9210906250000364,False
77,0.6649999999999998,67,0.9206928125000365,True
78,-1.0000000000000007,200,0.9195053125000371,False
79,-1.0000000000000007,200,0.9183178125000376,False
80,-1.0000000000000007,200,0.9171303125000382,False
81,-1.0000000000000007,200,0.9159428125000387,False
82,-1.0000000000000007,200,0.9147553125000393,False
83,-1.0000000000000007,200,0.9135678125000398,False
84,0.11999999999999933,176,0.9125228125000403,True
85,0.5399999999999997,92,0.9119765625000406,True
86,-1.0000000000000007,200,0.9107890625000411,False
87,0.3199999999999995,136,0.9099815625000415,True
88,0.0799999999999993,184,0.908889062500042,True
89,-1.0000000000000007,200,0.9077015625000425,False
90,0.83,34,0.9074996875000426,True
91,-1.0000000000000007,200,0.9063121875000432,False
92,0.7349999999999999,53,0.9059975000000433,True
93,0.7649999999999999,47,0.9057184375000434,True
94,-1.0000000000000007,200,0.904530937500044,False
95,0.5599999999999997,88,0.9040084375000442,True
96,0.49499999999999966,101,0.9034087500000445,True
97,0.815,37,0.9031890625000446,True
98,-1.0000000000000007,200,0.9020015625000452,False
99,-1.0000000000000007,200,0.9008140625000457,False
100,0.48999999999999966,102,0.900208437500046,True
101,0.3099999999999995,138,0.8993890625000464,True
102,-1.0000000000000007,200,0.8982015625000469,False
103,0.09999999999999931,180,0.8971328125000474,True
104,0.2999999999999995,140,0.8963015625000478,True
105,0.6249999999999998,75,0.895856250000048,True
106,0.6599999999999998,68,0.8954525000000482,True
107,0.6199999999999998,76,0.8950012500000484,True
108,-1.0000000000000007,200,0.8938137500000489,False
109,0.7249999999999999,55,0.8934871875000491,True
110,-1.0000000000000007,200,0.8922996875000496,False
111,-1.0000000000000007,200,0.8911121875000502,False
112,0.5649999999999997,87,0.8905956250000504,True
113,-1.0000000000000007,200,0.889408125000051,False
114,0.7899999999999999,42,0.8891587500000511,True
115,0.955,9,0.8891053125000511,True
116,0.6749999999999998,65,0.8887193750000513,True
117,0.6999999999999998,60,0.8883631250000514,True
118,-1.0000000000000007,200,0.887175625000052,False
119,0.7349999999999999,53,0.8868609375000521,True
120,-1.0000000000000007,200,0.8856734375000527,False
121,0.7549999999999999,49,0.8853825000000528,True
122,0.8049999999999999,39,0.8851509375000529,True
123,0.27999999999999947,144,0.8842959375000533,True
124,0.7449999999999999,51,0.8839931250000534,True
125,0.7849999999999999,43,0.8837378125000536,True
126,-1.0000000000000007,200,0.8825503125000541,False
127,-1.0000000000000007,200,0.8813628125000547,False
128,0.5599999999999997,88,0.8808403125000549,True
129,0.5899999999999997,82,0.8803534375000551,True
130,-1.0000000000000007,200,0.8791659375000557,False
131,0.34999999999999953,130,0.878394062500056,True
132,0.35999999999999954,128,0.8776340625000564,True
133,0.1949999999999994,161,0.8766781250000568,True
134,0.7699999999999999,46,0.8764050000000569,True
135,-1.0000000000000007,200,0.8752175000000575,False
136,0.03999999999999926,192,0.874077500000058,True
137,-1.0000000000000007,200,0.8728900000000586,False
138,-1.0000000000000007,200,0.8717025000000591,False
139,0.06999999999999929,186,0.8705981250000596,True
140,0.6549999999999998,69,0.8701884375000598,True
141,-1.0000000000000007,200,0.8690009375000604,False
142,0.16999999999999937,166,0.8680153125000608,True
143,0.88,24,0.8678728125000609,True
144,0.82,36,0.867659062500061,True
145,-1.0000000000000007,200,0.8664715625000615,False
146,0.07499999999999929,185,0.865373125000062,True
147,0.5899999999999997,82,0.8648862500000623,True
148,0.825,35,0.8646784375000623,True
149,-1.0000000000000007,200,0.8634909375000629,False
150,0.7149999999999999,57,0.863152500000063,True
151,0.6649999999999998,67,0.8627546875000632,True
152,0.7499999999999999,50,0.8624578125000634,True
153,0.855,29,0.8622856250000634,True
154,-1.0000000000000007,200,0.861098125000064,False
155,0.1899999999999994,162,0.8601362500000644,True
156,0.7399999999999999,52,0.8598275000000646,True
157,0.0899999999999993,182,0.8587468750000651,True
158,0.0899999999999993,182,0.8576662500000656,True
159,0.7099999999999999,58,0.8573218750000657,True
160,0.92,16,0.8572268750000658,True
161,0.7849999999999999,43,0.8569715625000659,True
162,0.6799999999999998,64,0.8565915625000661,True
163,0.7899999999999999,42,0.8563421875000662,True
164,-1.0000000000000007,200,0.8551546875000667,False
165,-1.0000000000000007,200,0.8539671875000673,False
166,0.8099999999999999,38,0.8537415625000674,True
167,0.49499999999999966,101,0.8531418750000677,True
168,0.2849999999999995,143,0.852292812500068,True
169,0.5699999999999997,86,0.8517821875000683,True
170,-1.0000000000000007,200,0.8505946875000688,False
171,0.4149999999999996,117,0.8499000000000692,True
172,0.7449999999999999,51,0.8495971875000693,True
173,0.46999999999999964,106,0.8489678125000696,True
174,-1.0000000000000007,200,0.8477803125000701,False
175,0.2149999999999994,157,0.8468481250000706,True
176,0.09999999999999931,180,0.845779375000071,True
177,0.38999999999999957,122,0.8450550000000714,True
178,-1.0000000000000007,200,0.8438675000000719,False
179,0.35499999999999954,129,0.8431015625000723,True
180,-1.0000000000000007,200,0.8419140625000728,False
181,0.5699999999999997,86,0.8414034375000731,True
182,0.38999999999999957,122,0.8406790625000734,True
183,0.7849999999999999,43,0.8404237500000735,True
184,-1.0000000000000007,200,0.8392362500000741,False
185,-1.0000000000000007,200,0.8380487500000746,False
186,0.93,14,0.8379656250000747,True
187,-1.0000000000000007,200,0.8367781250000752,False
188,-1.0000000000000007,200,0.8355906250000757,False
189,-1.0000000000000007,200,0.8344031250000763,False
190,-1.0000000000000007,200,0.8332156250000768,False
191,-1.0000000000000007,200,0.8320281250000774,False
192,0.04499999999999926,191,0.8308940625000779,True
193,0.4299999999999996,114,0.8302171875000782,True
194,-1.0000000000000007,200,0.8290296875000788,False
195,-1.0000000000000007,200,0.8278421875000793,False
196,-1.0000000000000007,200,0.8266546875000799,False
197,0.3999999999999996,120,0.8259421875000802,True
198,0.3249999999999995,135,0.8251406250000806,True
199,-1.0000000000000007,200,0.8239531250000811,False
200,0.48999999999999966,102,0.8233475000000814,True
201,-1.0000000000000007,200,0.8221600000000819,False
202,0.7949999999999999,41,0.821916562500082,True
203,-1.0000000000000007,200,0.8207290625000826,False
204,-1.0000000000000007,200,0.8195415625000831,False
205,-1.0000000000000007,200,0.8183540625000837,False
206,0.7349999999999999,53,0.8180393750000838,True
207,0.6699999999999998,66,0.817647500000084,True
208,0.7049999999999998,59,0.8172971875000842,True
209,0.94,12,0.8172259375000842,True
210,-1.0000000000000007,200,0.8160384375000848,False
211,0.34999999999999953,130,0.8152665625000851,True
212,-1.0000000000000007,200,0.8140790625000857,False
213,0.09499999999999931,181,0.8130043750000862,True
214,0.48999999999999966,102,0.8123987500000864,True
215,-1.0000000000000007,200,0.811211250000087,False
216,0.6949999999999998,61,0.8108490625000871,True
217,0.034999999999999254,193,0.8097031250000877,True
218,0.4199999999999996,116,0.809014375000088,True
219,0.83,34,0.8088125000000881,True
220,-1.0000000000000007,200,0.8076250000000886,False
221,0.16499999999999937,167,0.8066334375000891,True
222,0.5599999999999997,88,0.8061109375000893,True
223,0.059999999999999276,188,0.8049946875000898,True
224,0.27999999999999947,144,0.8041396875000902,True
225,-1.0000000000000007,200,0.8029521875000908,False
226,0.16499999999999937,167,0.8019606250000912,True
227,0.7799999999999999,44,0.8016993750000914,True
228,-1.0000000000000007,200,0.8005118750000919,False
229,0.004999999999999227,199,0.7993303125000925,True
230,-1.0000000000000007,200,0.798142812500093,False
231,0.84,32,0.7979528125000931,True
232,0.97,6,0.7979171875000931,True
233,-1.0000000000000007,200,0.7967296875000937,False
234,-1.0000000000000007,200,0.7955421875000942,False
235,0.7399999999999999,52,0.7952334375000943,True
236,-1.0000000000000007,200,0.7940459375000949,False
237,-1.0000000000000007,200,0.7928584375000954,False
238,0.17499999999999938,165,0.7918787500000959,True
239,0.21999999999999942,156,0.7909525000000963,True
240,0.945,11,0.7908871875000963,True
241,0.24499999999999944,151,0.7899906250000968,True
242,0.905,19,0.7898778125000968,True
243,0.6799999999999998,64,0.789497812500097,True
244,-1.0000000000000007,200,0.7883103125000975,False
245,0.10499999999999932,179,0.787247500000098,True
246,-1.0000000000000007,200,0.7860600000000986,False
247,0.5749999999999997,85,0.7855553125000988,True
248,0.6599999999999998,68,0.785151562500099,True
249,0.7549999999999999,49,0.7848606250000991,True
250,-1.0000000000000007,200,0.7836731250000997,False
251,0.27499999999999947,145,0.7828121875001001,True
252,0.10499999999999932,179,0.7817493750001006,True
253,0.5949999999999998,81,0.7812684375001008,True
254,-1.0000000000000007,200,0.7800809375001013,False
255,-1.0000000000000007,200,0.7788934375001019,False
256,-1.0000000000000007,200,0.7777059375001024,False
257,-1.0000000000000007,200,0.776518437500103,False
258,-1.0000000000000007,200,0.7753309375001035,False
259,0.1849999999999994,163,0.774363125000104,True
260,0.7499999999999999,50,0.7740662500001041,True
261,-1.0000000000000007,200,0.7728787500001046,False
262,0.47499999999999964,105,0.7722553125001049,True
263,0.26499999999999946,147,0.7713825000001053,True
264,-1.0000000000000007,200,0.7701950000001059,False
265,-1.0000000000000007,200,0.7690075000001064,False
266,0.925,15,0.7689184375001065,True
267,0.845,31,0.7687343750001066,True
268,0.885,23,0.7685978125001066,True
269,-1.0000000000000007,200,0.7674103125001072,False
270,0.9,20,0.7672915625001072,True
271,0.6749999999999998,65,0.7669056250001074,True
272,-1.0000000000000007,200,0.7657181250001079,False
273,-1.0000000000000007,200,0.7645306250001085,False
274,0.6749999999999998,65,0.7641446875001087,True
275,-1.0000000000000007,200,0.7629571875001092,False
276,0.82,36,0.7627434375001093,True
277,0.6649999999999998,67,0.7623456250001095,True
278,-1.0000000000000007,200,0.76115812500011,False
279,0.6699999999999998,66,0.7607662500001102,True
280,-1.0000000000000007,200,0.7595787500001108,False
281,-1.0000000000000007,200,0.7583912500001113,False
282,-1.0000000000000007,200,0.7572037500001119,False
283,0.6799999999999998,64,0.756823750000112,True
284,0.12999999999999934,174,0.7557906250001125,True
285,0.82,36,0.7555768750001126,True
286,-1.0000000000000007,200,0.7543893750001132,False
287,0.5099999999999997,98,0.7538075000001134,True
288,0.6849999999999998,63,0.7534334375001136,True
289,-1.0000000000000007,200,0.7522459375001141,False
290,0.36499999999999955,127,0.7514918750001145,True
291,0.94,12,0.7514206250001145,True
292,-1.0000000000000007,200,0.7502331250001151,False
293,0.9,20,0.7501143750001151,True
294,-1.0000000000000007,200,0.7489268750001157,False
295,-1.0000000000000007,200,0.7477393750001162,False
296,-1.0000000000000007,200,0.7465518750001168,False
297,-1.0000000000000007,200,0.7453643750001173,False
298,-1.0000000000000007,200,0.7441768750001179,False
299,0.6949999999999998,61,0.743814687500118,True
300,-1.0000000000000007,200,0.7426271875001186,False
301,-1.0000000000000007,200,0.7414396875001191,False
302,0.7399999999999999,52,0.7411309375001193,True
303,-1.0000000000000007,200,0.7399434375001198,False
304,0.83,34,0.7397415625001199,True
305,0.8049999999999999,39,0.73951000000012,True
306,-1.0000000000000007,200,0.7383225000001206,False
307,-1.0000000000000007,200,0.7371350000001211,False
308,0.935,13,0.7370578125001211,True
309,0.7899999999999999,42,0.7368084375001213,True
310,0.06999999999999929,186,0.7357040625001218,True
311,-1.0000000000000007,200,0.7345165625001223,False
312,0.875,25,0.7343681250001224,True
313,0.6499999999999998,70,0.7339525000001226,True
314,0.4399999999999996,112,0.7332875000001229,True
315,0.13499999999999934,173,0.7322603125001234,True
316,-1.0000000000000007,200,0.7310728125001239,False
317,0.865,27,0.730912500000124,True
318,0.17999999999999938,164,0.7299387500001244,True
319,0.82,36,0.7297250000001245,True
320,0.95,10,0.7296656250001246,True
321,0.895,21,0.7295409375001246,True
322,-1.0000000000000007,200,0.7283534375001252,False
323,0.6849999999999998,63,0.7279793750001253,True
324,-1.0000000000000007,200,0.7267918750001259,False
325,0.845,31,0.726607812500126,True
326,0.7949999999999999,41,0.7263643750001261,True
327,0.845,31,0.7261803125001262,True
328,0.3399999999999995,132,0.7253965625001265,True
329,0.875,25,0.7252481250001266,True
330,0.815,37,0.7250284375001267,True
331,-1.0000000000000007,200,0.7238409375001272,False
332,0.6099999999999998,78,0.7233778125001274,True
333,0.5899999999999997,82,0.7228909375001277,True
334,0.5549999999999997,89,0.7223625000001279,True
335,0.1849999999999994,163,0.7213946875001284,True
336,0.2899999999999995,142,0.7205515625001288,True
337,0.895,21,0.7204268750001288,True
338,0.85,30,0.7202487500001289,True
339,-1.0000000000000007,200,0.7190612500001294,False
340,0.7399999999999999,52,0.7187525000001296,True
341,0.04999999999999927,190,0.7176243750001301,True
342,0.945,11,0.7175590625001301,True
343,0.885,23,0.7174225000001302,True
344,0.9,20,0.7173037500001302,True
345,0.87,26,0.7171493750001303,True
346,0.7099999999999999,58,0.7168050000001305,True
347,0.925,15,0.7167159375001305,True
348,0.87,26,0.7165615625001306,True
349,-1.0000000000000007,200,0.7153740625001311,False
350,0.35499999999999954,129,0.7146081250001315,True
351,0.7349999999999999,53,0.7142934375001316,True
352,0.7599999999999999,48,0.7140084375001318,True
353,0.885,23,0.7138718750001318,True
354,0.6499999999999998,70,0.713456250000132,True
355,0.835,33,0.7132603125001321,True
356,0.87,26,0.7131059375001322,True
357,0.91,18,0.7129990625001322,True
358,0.935,13,0.7129218750001323,True
359,0.6699999999999998,66,0.7125300000001324,True
360,0.84,32,0.7123400000001325,True
361,0.36499999999999955,127,0.7115859375001329,True
362,-1.0000000000000007,200,0.7103984375001334,False
363,-1.0000000000000007,200,0.709210937500134,False
364,0.7999999999999999,40,0.7089734375001341,True
365,0.96,8,0.7089259375001341,True
366,-1.0000000000000007,200,0.7077384375001347,False
367,0.825,35,0.7075306250001347,True
368,0.4349999999999996,113,0.7068596875001351,True
369,0.3349999999999995,133,0.7060700000001354,True
370,0.915,17,0.7059690625001355,True
371,0.97,6,0.7059334375001355,True
372,0.83,34,0.7057315625001356,True
373,0.7949999999999999,41,0.7054881250001357,True
374,-1.0000000000000007,200,0.7043006250001362,False
375,0.83,34,0.7040987500001363,True
376,0.8049999999999999,39,0.7038671875001364,True
377,0.06999999999999929,186,0.702762812500137,True
378,0.845,31,0.702578750000137,True
379,-1.0000000000000007,200,0.7013912500001376,False
380,-1.0000000000000007,200,0.7002037500001381,False
381,-1.0000000000000007,200,0.6990162500001387,False
382,-1.0000000000000007,200,0.6978287500001392,False
383,0.5099999999999997,98,0.6972468750001395,True
384,0.7999999999999999,40,0.6970093750001396,True
385,0.965,7,0.6969678125001396,True
386,0.865,27,0.6968075000001397,True
387,-1.0000000000000007,200,0.6956200000001402,False
388,0.8099999999999999,38,0.6953943750001403,True
389,0.93,14,0.6953112500001404,True
390,0.7799999999999999,44,0.6950500000001405,True
391,-1.0000000000000007,200,0.693862500000141,False
392,0.7299999999999999,54,0.6935418750001412,True
393,0.855,29,0.6933696875001413,True
394,0.7099999999999999,58,0.6930253125001414,True
395,0.91,18,0.6929184375001415,True
396,0.6649999999999998,67,0.6925206250001417,True
397,0.875,25,0.6923721875001417,True
398,0.24499999999999944,151,0.6914756250001421,True
399,0.915,17,0.6913746875001422,True
400,0.87,26,0.6912203125001423,True
401,-1.0000000000000007,200,0.6900328125001428,False
402,-1.0000000000000007,200,0.6888453125001434,False
403,0.875,25,0.6886968750001434,True
404,0.9,20,0.6885781250001435,True
405,0.6899999999999998,62,0.6882100000001437,True
406,0.93,14,0.6881268750001437,True
407,0.895,21,0.6880021875001437,True
408,0.875,25,0.6878537500001438,True
409,0.14999999999999936,170,0.6868443750001443,True
410,0.8049999999999999,39,0.6866128125001444,True
411,0.6449999999999998,71,0.6861912500001446,True
412,0.82,36,0.6859775000001447,True
413,0.7649999999999999,47,0.6856984375001448,True
414,0.905,19,0.6855856250001449,True
415,0.6949999999999998,61,0.685223437500145,True
416,0.835,33,0.6850275000001451,True
417,-1.0000000000000007,200,0.6838400000001457,False
418,0.88,24,0.6836975000001457,True
419,0.88,24,0.6835550000001458,True
420,0.6949999999999998,61,0.683192812500146,True
421,-1.0000000000000007,200,0.6820053125001465,False
422,-1.0000000000000007,200,0.6808178125001471,False
423,0.855,29,0.6806456250001471,True
424,0.85,30,0.6804675000001472,True
425,0.8049999999999999,39,0.6802359375001473,True
426,-1.0000000000000007,200,0.6790484375001479,False
427,0.7199999999999999,56,0.678715937500148,True
428,0.95,10,0.678656562500148,True
429,0.8049999999999999,39,0.6784250000001482,True
430,-1.0000000000000007,200,0.6772375000001487,False
431,0.6649999999999998,67,0.6768396875001489,True
432,-1.0000000000000007,200,0.6756521875001494,False
433,-1.0000000000000007,200,0.67446468750015,False
434,0.6599999999999998,68,0.6740609375001502,True
435,0.14499999999999935,171,0.6730456250001506,True
436,0.845,31,0.6728615625001507,True
437,-1.0000000000000007,200,0.6716740625001513,False
438,0.7849999999999999,43,0.6714187500001514,True
439,0.865,27,0.6712584375001515,True
440,0.925,15,0.6711693750001515,True
441,0.6949999999999998,61,0.6708071875001517,True
442,0.815,37,0.6705875000001518,True
443,-1.0000000000000007,200,0.6694000000001523,False
444,0.7849999999999999,43,0.6691446875001524,True
445,0.93,14,0.6690615625001525,True
446,0.905,19,0.6689487500001525,True
447,0.49999999999999967,100,0.6683550000001528,True
448,0.6499999999999998,70,0.667939375000153,True
449,0.6849999999999998,63,0.6675653125001532,True
450,0.935,13,0.6674881250001532,True
451,0.865,27,0.6673278125001533,True
452,0.9,20,0.6672090625001533,True
453,0.85,30,0.6670309375001534,True
454,0.875,25,0.6668825000001535,True
455,0.7449999999999999,51,0.6665796875001536,True
456,0.89,22,0.6664490625001537,True
457,0.885,23,0.6663125000001537,True
458,0.7999999999999999,40,0.6660750000001538,True
459,-1.0000000000000007,200,0.6648875000001544,False
460,-1.0000000000000007,200,0.6637000000001549,False
461,-1.0000000000000007,200,0.6625125000001555,False
462,0.935,13,0.6624353125001555,True
463,0.6699999999999998,66,0.6620434375001557,True
464,0.835,33,0.6618475000001558,True
465,0.915,17,0.6617465625001558,True
466,0.905,19,0.6616337500001559,True
467,0.7949999999999999,41,0.661390312500156,True
468,-1.0000000000000007,200,0.6602028125001566,False
469,-1.0000000000000007,200,0.6590153125001571,False
470,0.82,36,0.6588015625001572,True
471,0.855,29,0.6586293750001573,True
472,-1.0000000000000007,200,0.6574418750001578,False
473,0.7499999999999999,50,0.657145000000158,True
474,0.7749999999999999,45,0.6568778125001581,True
475,0.94,12,0.6568065625001581,True
476,0.7849999999999999,43,0.6565512500001582,True
477,0.7799999999999999,44,0.6562900000001584,True
478,-1.0000000000000007,200,0.6551025000001589,False
479,-1.0000000000000007,200,0.6539150000001595,False
480,-1.0000000000000007,200,0.65272750000016,False
481,0.915,17,0.65262656250016,True
482,0.6899999999999998,62,0.6522584375001602,True
483,-1.0000000000000007,200,0.6510709375001608,False
484,0.46999999999999964,106,0.650441562500161,True
485,-1.0000000000000007,200,0.6492540625001616,False
486,-1.0000000000000007,200,0.6480665625001621,False
487,0.925,15,0.6479775000001622,True
488,0.7849999999999999,43,0.6477221875001623,True
489,0.89,22,0.6475915625001624,True
490,0.92,16,0.6474965625001624,True
491,0.88,24,0.6473540625001625,True
492,-1.0000000000000007,200,0.646166562500163,False
493,-1.0000000000000007,200,0.6449790625001636,False
494,0.7799999999999999,44,0.6447178125001637,True
495,0.7299999999999999,54,0.6443971875001638,True
496,0.8049999999999999,39,0.6441656250001639,True
497,0.865,27,0.644005312500164,True
498,0.855,29,0.6438331250001641,True
499,0.7849999999999999,43,0.6435778125001642,True
500,0.91,18,0.6434709375001643,True
501,-1.0000000000000007,200,0.6422834375001648,False
502,0.6549999999999998,69,0.641873750000165,True
503,-1.0000000000000007,200,0.6406862500001655,False
504,0.8049999999999999,39,0.6404546875001657,True
505,0.925,15,0.6403656250001657,True
506,0.95,10,0.6403062500001657,True
507,0.965,7,0.6402646875001657,True
508,0.7949999999999999,41,0.6400212500001659,True
509,0.825,35,0.639813437500166,True
510,0.5849999999999997,83,0.6393206250001662,True
511,-1.0000000000000007,200,0.6381331250001667,False
512,-1.0000000000000007,200,0.6369456250001673,False
513,0.7049999999999998,59,0.6365953125001674,True
514,0.815,37,0.6363756250001675,True
515,0.885,23,0.6362390625001676,True
516,0.92,16,0.6361440625001676,True
517,-1.0000000000000007,200,0.6349565625001682,False
518,-1.0000000000000007,200,0.6337690625001687,False
519,0.7049999999999998,59,0.6334187500001689,True
520,0.84,32,0.633228750000169,True
521,-1.0000000000000007,200,0.6320412500001695,False
522,-1.0000000000000007,200,0.6308537500001701,False
523,-1.0000000000000007,200,0.6296662500001706,False
524,0.9,20,0.6295475000001707,True
525,0.815,37,0.6293278125001708,True
526,0.7849999999999999,43,0.6290725000001709,True
527,0.87,26,0.628918125000171,True
528,0.7499999999999999,50,0.6286212500001711,True
529,0.905,19,0.6285084375001712,True
530,0.5549999999999997,89,0.6279800000001714,True
531,0.7849999999999999,43,0.6277246875001715,True
532,0.7999999999999999,40,0.6274871875001716,True
533,0.895,21,0.6273625000001717,True
534,0.7849999999999999,43,0.6271071875001718,True
535,0.88,24,0.6269646875001719,True
536,0.905,19,0.6268518750001719,True
537,-1.0000000000000007,200,0.6256643750001725,False
538,-1.0000000000000007,200,0.624476875000173,False
539,0.875,25,0.6243284375001731,True
540,0.865,27,0.6241681250001732,True
541,0.6949999999999998,61,0.6238059375001733,True
542,0.895,21,0.6236812500001734,True
543,0.835,33,0.6234853125001735,True
544,0.82,36,0.6232715625001736,True
545,0.845,31,0.6230875000001737,True
546,0.865,27,0.6229271875001737,True
547,0.95,10,0.6228678125001738,True
548,0.905,19,0.6227550000001738,True
549,0.7799999999999999,44,0.6224937500001739,True
550,0.92,16,0.622398750000174,True
551,0.82,36,0.6221850000001741,True
552,0.8049999999999999,39,0.6219534375001742,True
553,0.7649999999999999,47,0.6216743750001743,True
554,0.825,35,0.6214665625001744,True
555,0.935,13,0.6213893750001744,True
556,0.965,7,0.6213478125001745,True
557,0.86,28,0.6211815625001745,True
558,0.6749999999999998,65,0.6207956250001747,True
559,0.6499999999999998,70,0.6203800000001749,True
560,0.935,13,0.6203028125001749,True
561,0.7849999999999999,43,0.6200475000001751,True
562,0.9,20,0.6199287500001751,True
563,0.7949999999999999,41,0.6196853125001752,True
564,0.49999999999999967,100,0.6190915625001755,True
565,0.88,24,0.6189490625001756,True
566,0.7549999999999999,49,0.6186581250001757,True
567,0.7699999999999999,46,0.6183850000001758,True
568,0.91,18,0.6182781250001759,True
569,-1.0000000000000007,200,0.6170906250001764,False
570,0.7949999999999999,41,0.6168471875001765,True
571,0.89,22,0.6167165625001766,True
572,0.9,20,0.6165978125001766,True
573,0.885,23,0.6164612500001767,True
574,0.82,36,0.6162475000001768,True
575,0.965,7,0.6162059375001768,True
576,0.915,17,0.6161050000001769,True
577,0.935,13,0.6160278125001769,True
578,0.915,17,0.615926875000177,True
579,0.7049999999999998,59,0.6155765625001771,True
580,0.885,23,0.6154400000001772,True
581,0.6849999999999998,63,0.6150659375001774,True
582,0.955,9,0.6150125000001774,True
583,0.925,15,0.6149234375001774,True
584,0.89,22,0.6147928125001775,True
585,0.945,11,0.6147275000001775,True
586,0.97,6,0.6146918750001775,True
587,0.7549999999999999,49,0.6144009375001777,True
588,0.7799999999999999,44,0.6141396875001778,True
589,0.7449999999999999,51,0.6138368750001779,True
590,0.97,6,0.6138012500001779,True
591,0.895,21,0.613676562500178,True
592,0.84,32,0.6134865625001781,True
593,0.7299999999999999,54,0.6131659375001782,True
594,0.935,13,0.6130887500001783,True
595,0.6149999999999998,77,0.6126315625001785,True
596,0.5649999999999997,87,0.6121150000001787,True
597,0.9,20,0.6119962500001788,True
598,0.87,26,0.6118418750001788,True
599,0.915,17,0.6117409375001789,True
600,0.905,19,0.6116281250001789,True
601,0.84,32,0.611438125000179,True
602,0.825,35,0.6112303125001791,True
603,0.86,28,0.6110640625001792,True
604,0.97,6,0.6110284375001792,True
605,0.915,17,0.6109275000001793,True
606,0.88,24,0.6107850000001793,True
607,0.94,12,0.6107137500001794,True
608,0.895,21,0.6105890625001794,True
609,0.8099999999999999,38,0.6103634375001795,True
610,0.87,26,0.6102090625001796,True
611,0.945,11,0.6101437500001796,True
612,0.8049999999999999,39,0.6099121875001797,True
